bus_name,voltage_pu,violation
bus_fuse-xfmr-000346,0.7934,under
bus_xfmr-000346,0.7935,under
bus_fuse-xfmr-000347,0.54,under
bus_xfmr-000347,0.5392,under
bus_fuse-xfmr-000348,0.5401,under
bus_xfmr-000348,0.5398,under
bus_fuse-xfmr-000349,0.5401,under
bus_xfmr-000349,0.5397,under
bus_fuse-xfmr-000350,0.5401,under
bus_xfmr-000350,0.5401,under
bus_fuse-xfmr-000351,0.5401,under
bus_xfmr-000351,0.5401,under
bus_fuse-xfmr-000352,0.5401,under
bus_xfmr-000352,0.5396,under
bus_fuse-xfmr-000353,0.54,under
bus_xfmr-000353,0.5389,under
bus_fuse-xfmr-000354,0.7934,under
bus_xfmr-000354,0.7934,under
bus_fuse-xfmr-000355,0.8798,under
bus_xfmr-000355,0.8798,under
bus_fuse-xfmr-000356,0.5402,under
bus_xfmr-000356,0.5404,under
bus_fuse-xfmr-000357,0.8798,under
bus_xfmr-000357,0.8799,under
bus_fuse-xfmr-000358,0.7934,under
bus_xfmr-000358,0.7934,under
bus_fuse-xfmr-000359,0.54,under
bus_xfmr-000359,0.5394,under
bus_fuse-xfmr-000360,0.7934,under
bus_xfmr-000360,0.7932,under
bus_jct-fdr-0001-009,0.8797,under
bus_fuse-xfmr-000361,0.7933,under
bus_xfmr-000361,0.7933,under
bus_fuse-xfmr-000362,0.7933,under
bus_xfmr-000362,0.7932,under
bus_fuse-xfmr-000363,0.7933,under
bus_xfmr-000363,0.7933,under
bus_fuse-xfmr-000364,0.7933,under
bus_xfmr-000364,0.7933,under
bus_fdr-0001-tail,0.8797,under
bus_fdr-0002-head,0.9272,under
bus_jct-fdr-0002-001,0.9266,under
bus_fuse-xfmr-000365,0.6969,under
bus_xfmr-000365,0.6969,under
bus_fuse-xfmr-000366,0.9266,under
bus_xfmr-000366,0.9265,under
bus_fuse-xfmr-000367,0.8716,under
bus_xfmr-000367,0.8716,under
bus_fuse-xfmr-000368,0.9266,under
bus_xfmr-000368,0.9265,under
bus_fuse-xfmr-000369,0.9265,under
bus_xfmr-000369,0.9265,under
bus_fuse-xfmr-000370,0.6969,under
bus_xfmr-000370,0.697,under
bus_fuse-xfmr-000371,0.8716,under
bus_xfmr-000371,0.8715,under
bus_fuse-xfmr-000372,0.9266,under
bus_xfmr-000372,0.9265,under
bus_fuse-xfmr-000373,0.6969,under
bus_xfmr-000373,0.6969,under
bus_fuse-xfmr-000374,0.8715,under
bus_xfmr-000374,0.8712,under
bus_fuse-xfmr-000375,0.6969,under
bus_xfmr-000375,0.6967,under
bus_fuse-xfmr-000376,0.8716,under
bus_xfmr-000376,0.8715,under
bus_fuse-xfmr-000377,0.6969,under
bus_xfmr-000377,0.6968,under
bus_fuse-xfmr-000378,0.6969,under
bus_xfmr-000378,0.697,under
bus_fuse-xfmr-000379,0.8716,under
bus_xfmr-000379,0.8715,under
bus_fuse-xfmr-000380,0.6969,under
bus_xfmr-000380,0.6971,under
bus_fuse-xfmr-000381,0.8715,under
bus_xfmr-000381,0.8713,under
bus_fuse-xfmr-000382,0.8716,under
bus_xfmr-000382,0.8716,under
bus_fuse-xfmr-000383,0.8716,under
bus_xfmr-000383,0.8716,under
bus_jct-fdr-0002-002,0.9138,under
bus_fuse-xfmr-000384,0.6633,under
bus_xfmr-000384,0.6633,under
bus_fuse-xfmr-000385,0.8551,under
bus_xfmr-000385,0.8551,under
bus_fuse-xfmr-000386,0.8551,under
bus_xfmr-000386,0.8551,under
bus_fuse-xfmr-000387,0.6633,under
bus_xfmr-000387,0.6633,under
bus_fuse-xfmr-000388,0.6634,under
bus_xfmr-000388,0.664,under
bus_fuse-xfmr-000389,0.8551,under
bus_xfmr-000389,0.855,under
bus_fuse-xfmr-000390,0.6633,under
bus_xfmr-000390,0.6629,under
bus_fuse-xfmr-000391,0.9138,under
bus_xfmr-000391,0.9141,under
bus_fuse-xfmr-000392,0.8551,under
bus_xfmr-000392,0.8552,under
bus_fuse-xfmr-000393,0.6633,under
bus_xfmr-000393,0.6635,under
bus_fuse-xfmr-000394,0.6633,under
bus_xfmr-000394,0.6633,under
bus_fuse-xfmr-000395,0.6633,under
bus_xfmr-000395,0.6633,under
bus_fuse-xfmr-000396,0.6632,under
bus_xfmr-000396,0.6624,under
bus_fuse-xfmr-000397,0.6633,under
bus_xfmr-000397,0.6633,under
bus_fuse-xfmr-000398,0.6632,under
bus_xfmr-000398,0.6626,under
bus_fuse-xfmr-000399,0.6632,under
bus_xfmr-000399,0.6625,under
bus_fuse-xfmr-000400,0.663,under
bus_xfmr-000400,0.6614,under
bus_fuse-xfmr-000401,0.8549,under
bus_xfmr-000401,0.8542,under
bus_fuse-xfmr-000402,0.9139,under
bus_xfmr-000402,0.9144,under
bus_jct-fdr-0002-003,0.9039,under
bus_fuse-xfmr-000403,0.6371,under
bus_xfmr-000403,0.6371,under
bus_fuse-xfmr-000404,0.6371,under
bus_xfmr-000404,0.637,under
bus_fuse-xfmr-000405,0.6371,under
bus_xfmr-000405,0.6372,under
bus_fuse-xfmr-000406,0.6372,under
bus_xfmr-000406,0.6373,under
bus_fuse-xfmr-000407,0.842,under
bus_xfmr-000407,0.8419,under
bus_fuse-xfmr-000408,0.6371,under
bus_xfmr-000408,0.6367,under
bus_fuse-xfmr-000409,0.8419,under
bus_xfmr-000409,0.8419,under
bus_fuse-xfmr-000410,0.6371,under
bus_xfmr-000410,0.6371,under
bus_fuse-xfmr-000411,0.842,under
bus_xfmr-000411,0.842,under
bus_fuse-xfmr-000412,0.9039,under
bus_xfmr-000412,0.9038,under
bus_fuse-xfmr-000413,0.842,under
bus_xfmr-000413,0.8419,under
bus_fuse-xfmr-000414,0.842,under
bus_xfmr-000414,0.842,under
bus_fuse-xfmr-000415,0.842,under
bus_xfmr-000415,0.8421,under
bus_fuse-xfmr-000416,0.8419,under
bus_xfmr-000416,0.8419,under
bus_fuse-xfmr-000417,0.8419,under
bus_xfmr-000417,0.8418,under
bus_fuse-xfmr-000418,0.9038,under
bus_xfmr-000418,0.9037,under
bus_fuse-xfmr-000419,0.8419,under
bus_xfmr-000419,0.8418,under
bus_fuse-xfmr-000420,0.8419,under
bus_xfmr-000420,0.8417,under
bus_fuse-xfmr-000421,0.6371,under
bus_xfmr-000421,0.6369,under
bus_jct-fdr-0002-004,0.8953,under
bus_fuse-xfmr-000422,0.8307,under
bus_xfmr-000422,0.8307,under
bus_fuse-xfmr-000423,0.8953,under
bus_xfmr-000423,0.8953,under
bus_fuse-xfmr-000424,0.6145,under
bus_xfmr-000424,0.6143,under
bus_fuse-xfmr-000425,0.8953,under
bus_xfmr-000425,0.8953,under
bus_fuse-xfmr-000426,0.6146,under
bus_xfmr-000426,0.6145,under
bus_fuse-xfmr-000427,0.8307,under
bus_xfmr-000427,0.8307,under
bus_fuse-xfmr-000428,0.8305,under
bus_xfmr-000428,0.8296,under
bus_fuse-xfmr-000429,0.8307,under
bus_xfmr-000429,0.8307,under
bus_fuse-xfmr-000430,0.8307,under
bus_xfmr-000430,0.8306,under
bus_fuse-xfmr-000431,0.8307,under
bus_xfmr-000431,0.8309,under
bus_fuse-xfmr-000432,0.8953,under
bus_xfmr-000432,0.8951,under
bus_fuse-xfmr-000433,0.6145,under
bus_xfmr-000433,0.6141,under
bus_fuse-xfmr-000434,0.8953,under
bus_xfmr-000434,0.8954,under
bus_fuse-xfmr-000435,0.8307,under
bus_xfmr-000435,0.8305,under
bus_fuse-xfmr-000436,0.8307,under
bus_xfmr-000436,0.8306,under
bus_fuse-xfmr-000437,0.6164,under
bus_xfmr-000437,0.6269,under
bus_fuse-xfmr-000438,0.895,under
bus_xfmr-000438,0.8932,under
bus_fuse-xfmr-000439,0.8307,under
bus_xfmr-000439,0.8306,under
bus_fuse-xfmr-000440,0.6144,under
bus_xfmr-000440,0.6136,under
bus_jct-fdr-0002-005,0.8895,under
bus_fuse-xfmr-000441,0.5994,under
bus_xfmr-000441,0.5994,under
bus_fuse-xfmr-000442,0.8231,under
bus_xfmr-000442,0.8231,under
bus_fuse-xfmr-000443,0.8231,under
bus_xfmr-000443,0.8231,under
bus_fuse-xfmr-000444,0.5994,under
bus_xfmr-000444,0.5994,under
bus_fuse-xfmr-000445,0.5994,under
bus_xfmr-000445,0.5993,under
bus_fuse-xfmr-000446,0.8231,under
bus_xfmr-000446,0.8229,under
bus_fuse-xfmr-000447,0.5994,under
bus_xfmr-000447,0.5995,under
bus_fuse-xfmr-000448,0.5994,under
bus_xfmr-000448,0.5992,under
bus_fuse-xfmr-000449,0.8231,under
bus_xfmr-000449,0.823,under
bus_fuse-xfmr-000450,0.8231,under
bus_xfmr-000450,0.8233,under
bus_fuse-xfmr-000451,0.5994,under
bus_xfmr-000451,0.5994,under
bus_fuse-xfmr-000452,0.5995,under
bus_xfmr-000452,0.5997,under
bus_fuse-xfmr-000453,0.8895,under
bus_xfmr-000453,0.8896,under
bus_fuse-xfmr-000454,0.8231,under
bus_xfmr-000454,0.8229,under
bus_fuse-xfmr-000455,0.8895,under
bus_xfmr-000455,0.8894,under
bus_fuse-xfmr-000456,0.5994,under
bus_xfmr-000456,0.5994,under
bus_fuse-xfmr-000457,0.8231,under
bus_xfmr-000457,0.823,under
bus_fuse-xfmr-000458,0.5996,under
bus_xfmr-000458,0.6008,under
bus_fuse-xfmr-000459,0.5994,under
bus_xfmr-000459,0.5994,under
bus_jct-fdr-0002-006,0.8843,under
bus_fuse-xfmr-000460,0.8161,under
bus_xfmr-000460,0.8161,under
bus_fuse-xfmr-000461,0.5858,under
bus_xfmr-000461,0.5858,under
bus_fuse-xfmr-000462,0.8161,under
bus_xfmr-000462,0.8161,under
bus_fuse-xfmr-000463,0.5857,under
bus_xfmr-000463,0.5853,under
bus_fuse-xfmr-000464,0.5858,under
bus_xfmr-000464,0.5858,under
bus_fuse-xfmr-000465,0.8161,under
bus_xfmr-000465,0.8161,under
bus_fuse-xfmr-000466,0.5857,under
bus_xfmr-000466,0.5849,under
bus_fuse-xfmr-000467,0.5857,under
bus_xfmr-000467,0.5849,under
bus_fuse-xfmr-000468,0.8161,under
bus_xfmr-000468,0.8161,under
bus_fuse-xfmr-000469,0.8161,under
bus_xfmr-000469,0.8162,under
bus_fuse-xfmr-000470,0.8161,under
bus_xfmr-000470,0.816,under
bus_fuse-xfmr-000471,0.8843,under
bus_xfmr-000471,0.8844,under
bus_fuse-xfmr-000472,0.5858,under
bus_xfmr-000472,0.5858,under
bus_fuse-xfmr-000473,0.586,under
bus_xfmr-000473,0.5868,under
bus_fuse-xfmr-000474,0.816,under
bus_xfmr-000474,0.8158,under
bus_fuse-xfmr-000475,0.5858,under
bus_xfmr-000475,0.5856,under
bus_fuse-xfmr-000476,0.5856,under
bus_xfmr-000476,0.5844,under
bus_fuse-xfmr-000477,0.8161,under
bus_xfmr-000477,0.816,under
bus_fuse-xfmr-000478,0.8161,under
bus_xfmr-000478,0.8161,under
bus_jct-fdr-0002-007,0.8825,under
bus_fuse-xfmr-000479,0.8136,under
bus_xfmr-000479,0.8136,under
bus_fuse-xfmr-000480,0.581,under
bus_xfmr-000480,0.581,under
bus_fuse-xfmr-000481,0.8825,under
bus_xfmr-000481,0.8825,under
bus_fuse-xfmr-000482,0.581,under
bus_xfmr-000482,0.5808,under
bus_fuse-xfmr-000483,0.581,under
bus_xfmr-000483,0.5807,under
bus_fuse-xfmr-000484,0.8136,under
bus_xfmr-000484,0.8136,under
bus_fuse-xfmr-000485,0.8136,under
bus_xfmr-000485,0.8136,under
bus_fuse-xfmr-000486,0.8136,under
bus_xfmr-000486,0.8137,under
bus_fuse-xfmr-000487,0.581,under
bus_xfmr-000487,0.5809,under
bus_fuse-xfmr-000488,0.8136,under
bus_xfmr-000488,0.8132,under
bus_fuse-xfmr-000489,0.8136,under
bus_xfmr-000489,0.8138,under
bus_fuse-xfmr-000490,0.8136,under
bus_xfmr-000490,0.8137,under
bus_fuse-xfmr-000491,0.8136,under
bus_xfmr-000001_sec,0.684,under
bus_xfmr-000002_sec,0.6914,under
bus_xfmr-000003_sec,0.6955,under
bus_xfmr-000004_sec,0.6908,under
bus_xfmr-000005_sec,0.6966,under
bus_xfmr-000006_sec,0.1252,under
bus_xfmr-000007_sec,0.5451,under
bus_xfmr-000008_sec,0.6905,under
bus_xfmr-000009_sec,0.6932,under
bus_xfmr-000010_sec,0.6936,under
bus_xfmr-000011_sec,0.6916,under
bus_xfmr-000012_sec,0.6941,under
bus_xfmr-000013_sec,0.6949,under
bus_xfmr-000014_sec,0.58,under
bus_xfmr-000015_sec,0.4556,under
bus_xfmr-000016_sec,0.69,under
bus_xfmr-000017_sec,0.7035,under
bus_xfmr-000018_sec,0.4501,under
bus_xfmr-000019_sec,0.6904,under
bus_xfmr-000020_sec,0.69,under
bus_xfmr-000021_sec,0.1306,under
bus_xfmr-000022_sec,0.6931,under
bus_xfmr-000023_sec,0.6899,under
bus_xfmr-000024_sec,0.6902,under
bus_xfmr-000025_sec,0.7013,under
bus_xfmr-000026_sec,0.6924,under
bus_xfmr-000027_sec,0.7,under
bus_xfmr-000028_sec,0.6923,under
bus_xfmr-000029_sec,0.6885,under
bus_xfmr-000030_sec,0.6908,under
bus_xfmr-000031_sec,0.6907,under
bus_xfmr-000032_sec,0.6898,under
bus_xfmr-000033_sec,0.691,under
bus_xfmr-000034_sec,0.6814,under
bus_xfmr-000035_sec,0.6913,under
bus_xfmr-000036_sec,0.6663,under
bus_xfmr-000037_sec,0.4741,under
bus_xfmr-000038_sec,0.7003,under
bus_xfmr-000039_sec,0.6827,under
bus_xfmr-000040_sec,0.6919,under
bus_xfmr-000041_sec,0.6795,under
bus_xfmr-000042_sec,0.6923,under
bus_xfmr-000043_sec,0.6923,under
bus_xfmr-000044_sec,0.6916,under
bus_xfmr-000045_sec,0.6678,under
bus_xfmr-000046_sec,0.6521,under
bus_xfmr-000047_sec,0.6517,under
bus_xfmr-000048_sec,0.6429,under
bus_xfmr-000049_sec,0.2662,under
bus_xfmr-000050_sec,0.6241,under
bus_xfmr-000051_sec,0.6501,under
bus_xfmr-000052_sec,0.6514,under
bus_xfmr-000053_sec,0.6573,under
bus_xfmr-000054_sec,0.6534,under
bus_xfmr-000055_sec,0.5941,under
bus_xfmr-000056_sec,0.6507,under
bus_xfmr-000057_sec,0.6598,under
bus_xfmr-000058_sec,0.6557,under
bus_xfmr-000059_sec,0.6523,under
bus_xfmr-000060_sec,0.6567,under
bus_xfmr-000061_sec,0.0785,under
bus_xfmr-000062_sec,0.6602,under
bus_xfmr-000063_sec,0.6554,under
bus_xfmr-000064_sec,0.6176,under
bus_xfmr-000065_sec,0.5959,under
bus_xfmr-000066_sec,0.6136,under
bus_xfmr-000067_sec,0.1082,under
bus_xfmr-000068_sec,0.6303,under
bus_xfmr-000069_sec,0.6552,under
bus_xfmr-000070_sec,0.6515,under
bus_xfmr-000071_sec,0.6521,under
bus_xfmr-000072_sec,0.6516,under
bus_xfmr-000073_sec,0.6505,under
bus_xfmr-000074_sec,0.6516,under
bus_xfmr-000075_sec,0.6421,under
bus_xfmr-000076_sec,0.6314,under
bus_xfmr-000077_sec,0.4917,under
bus_xfmr-000078_sec,0.6579,under
bus_xfmr-000079_sec,0.6508,under
bus_xfmr-000080_sec,0.6501,under
bus_xfmr-000081_sec,0.6376,under
bus_xfmr-000082_sec,0.6423,under
bus_xfmr-000083_sec,0.5774,under
bus_xfmr-000084_sec,0.5966,under
bus_xfmr-000085_sec,0.6559,under
bus_xfmr-000086_sec,0.6428,under
bus_xfmr-000087_sec,0.6512,under
bus_xfmr-000088_sec,0.6514,under
bus_xfmr-000089_sec,0.2902,under
bus_xfmr-000090_sec,0.6425,under
bus_xfmr-000091_sec,0.6239,under
bus_xfmr-000092_sec,0.6237,under
bus_xfmr-000093_sec,0.6192,under
bus_xfmr-000094_sec,0.5169,under
bus_xfmr-000095_sec,0.0809,under
bus_xfmr-000096_sec,0.6242,under
bus_xfmr-000097_sec,0.6255,under
bus_xfmr-000098_sec,0.6199,under
bus_xfmr-000099_sec,0.6223,under
bus_xfmr-000100_sec,0.6179,under
bus_xfmr-000101_sec,0.6179,under
bus_xfmr-000102_sec,0.6251,under
bus_xfmr-000103_sec,0.6196,under
bus_xfmr-000104_sec,0.3411,under
bus_xfmr-000105_sec,0.6184,under
bus_xfmr-000106_sec,0.6256,under
bus_xfmr-000107_sec,0.6199,under
bus_xfmr-000108_sec,0.6227,under
bus_xfmr-000109_sec,0.5847,under
bus_xfmr-000110_sec,0.6181,under
bus_xfmr-000111_sec,0.5686,under
bus_xfmr-000112_sec,0.0764,under
bus_xfmr-000113_sec,0.6195,under
bus_xfmr-000114_sec,0.6187,under
bus_xfmr-000115_sec,0.6299,under
bus_xfmr-000116_sec,0.6201,under
bus_xfmr-000117_sec,0.5695,under
bus_xfmr-000118_sec,0.6186,under
bus_xfmr-000119_sec,0.6215,under
bus_xfmr-000120_sec,0.6154,under
bus_xfmr-000121_sec,0.6189,under
bus_xfmr-000122_sec,0.6084,under
bus_xfmr-000123_sec,0.6196,under
bus_xfmr-000124_sec,0.6192,under
bus_xfmr-000125_sec,0.5921,under
bus_xfmr-000126_sec,0.6043,under
bus_xfmr-000127_sec,0.6194,under
bus_xfmr-000128_sec,0.6248,under
bus_xfmr-000129_sec,0.4826,under
bus_xfmr-000130_sec,0.56,under
bus_xfmr-000131_sec,0.2731,under
bus_xfmr-000132_sec,0.0401,under
bus_xfmr-000133_sec,0.2178,under
bus_xfmr-000134_sec,0.5857,under
bus_xfmr-000135_sec,0.6282,under
bus_xfmr-000136_sec,0.592,under
bus_xfmr-000137_sec,0.5947,under
bus_xfmr-000138_sec,0.591,under
bus_xfmr-000139_sec,0.087,under
bus_xfmr-000140_sec,0.5992,under
bus_xfmr-000141_sec,0.1057,under
bus_xfmr-000142_sec,0.5999,under
bus_xfmr-000143_sec,0.5899,under
bus_xfmr-000144_sec,0.599,under
bus_xfmr-000145_sec,0.5951,under
bus_xfmr-000146_sec,0.5914,under
bus_xfmr-000147_sec,0.5913,under
bus_xfmr-000148_sec,0.5969,under
bus_xfmr-000149_sec,0.5922,under
bus_xfmr-000150_sec,0.592,under
bus_xfmr-000151_sec,0.5902,under
bus_xfmr-000152_sec,0.5897,under
bus_xfmr-000153_sec,0.5914,under
bus_xfmr-000154_sec,0.5907,under
bus_xfmr-000155_sec,0.5955,under
bus_xfmr-000156_sec,0.5146,under
bus_xfmr-000157_sec,0.5936,under
bus_xfmr-000158_sec,0.5918,under
bus_xfmr-000159_sec,0.5903,under
bus_xfmr-000160_sec,0.5986,under
bus_xfmr-000161_sec,0.5914,under
bus_xfmr-000162_sec,0.59,under
bus_xfmr-000163_sec,0.581,under
bus_xfmr-000164_sec,0.0537,under
bus_xfmr-000165_sec,0.5368,under
bus_xfmr-000166_sec,0.5293,under
bus_xfmr-000167_sec,0.5897,under
bus_xfmr-000168_sec,0.5897,under
bus_xfmr-000169_sec,0.5973,under
bus_xfmr-000170_sec,0.5965,under
bus_xfmr-000171_sec,0.5972,under
bus_xfmr-000172_sec,0.5968,under
bus_xfmr-000173_sec,0.1943,under
bus_xfmr-000174_sec,0.5828,under
bus_xfmr-000175_sec,0.5558,under
bus_xfmr-000176_sec,0.5191,under
bus_xfmr-000177_sec,0.5909,under
bus_xfmr-000178_sec,0.4633,under
bus_xfmr-000179_sec,0.1966,under
bus_xfmr-000180_sec,0.0669,under
bus_xfmr-000181_sec,0.557,under
bus_xfmr-000182_sec,0.5683,under
bus_xfmr-000183_sec,0.5702,under
bus_xfmr-000184_sec,0.0213,under
bus_xfmr-000185_sec,0.5652,under
bus_xfmr-000186_sec,0.2816,under
bus_xfmr-000187_sec,0.2335,under
bus_xfmr-000188_sec,0.5759,under
bus_xfmr-000189_sec,0.5686,under
bus_xfmr-000190_sec,0.5696,under
bus_xfmr-000191_sec,0.5682,under
bus_xfmr-000192_sec,0.5697,under
bus_xfmr-000193_sec,0.5699,under
bus_xfmr-000194_sec,0.5773,under
bus_xfmr-000195_sec,0.5657,under
bus_xfmr-000196_sec,0.5733,under
bus_xfmr-000197_sec,0.5688,under
bus_xfmr-000198_sec,0.0681,under
bus_xfmr-000199_sec,0.5741,under
bus_xfmr-000200_sec,0.5695,under
bus_xfmr-000201_sec,0.5683,under
bus_xfmr-000202_sec,0.5771,under
bus_xfmr-000203_sec,0.5329,under
bus_xfmr-000204_sec,0.5666,under
bus_xfmr-000205_sec,0.5701,under
bus_xfmr-000206_sec,0.5245,under
bus_xfmr-000207_sec,0.5689,under
bus_xfmr-000208_sec,0.5743,under
bus_xfmr-000209_sec,0.5699,under
bus_xfmr-000210_sec,0.5585,under
bus_xfmr-000211_sec,0.5684,under
bus_xfmr-000212_sec,0.5727,under
bus_xfmr-000213_sec,0.179,under
bus_xfmr-000214_sec,0.5684,under
bus_xfmr-000215_sec,0.5687,under
bus_xfmr-000216_sec,0.5608,under
bus_xfmr-000217_sec,0.546,under
bus_xfmr-000218_sec,0.5699,under
bus_xfmr-000219_sec,0.5601,under
bus_xfmr-000220_sec,0.5693,under
bus_xfmr-000221_sec,0.5603,under
bus_xfmr-000222_sec,0.5687,under
bus_xfmr-000223_sec,0.565,under
bus_xfmr-000224_sec,0.5677,under
bus_xfmr-000225_sec,0.3956,under
bus_xfmr-000226_sec,0.5495,under
bus_xfmr-000227_sec,0.5513,under
bus_xfmr-000228_sec,0.5232,under
bus_xfmr-000229_sec,0.5376,under
bus_xfmr-000230_sec,0.4182,under
bus_xfmr-000231_sec,0.5511,under
bus_xfmr-000232_sec,0.5562,under
bus_xfmr-000233_sec,0.5392,under
bus_xfmr-000234_sec,0.5501,under
bus_xfmr-000235_sec,0.5494,under
bus_xfmr-000236_sec,0.5357,under
bus_xfmr-000237_sec,0.5504,under
bus_xfmr-000238_sec,0.5535,under
bus_xfmr-000239_sec,0.5463,under
bus_xfmr-000240_sec,0.5191,under
bus_xfmr-000241_sec,0.5455,under
bus_xfmr-000242_sec,0.5497,under
bus_xfmr-000243_sec,0.5096,under
bus_xfmr-000244_sec,0.5503,under
bus_xfmr-000245_sec,0.387,under
bus_xfmr-000246_sec,0.5496,under
bus_xfmr-000247_sec,0.2994,under
bus_xfmr-000248_sec,0.5313,under
bus_xfmr-000249_sec,0.5431,under
bus_xfmr-000250_sec,0.5514,under
bus_xfmr-000251_sec,0.5448,under
bus_xfmr-000252_sec,0.5433,under
bus_xfmr-000253_sec,0.3934,under
bus_xfmr-000254_sec,0.5509,under
bus_xfmr-000255_sec,0.5525,under
bus_xfmr-000256_sec,0.5498,under
bus_xfmr-000257_sec,0.5239,under
bus_xfmr-000258_sec,0.5509,under
bus_xfmr-000259_sec,0.5512,under
bus_xfmr-000260_sec,0.5327,under
bus_xfmr-000261_sec,0.551,under
bus_xfmr-000262_sec,0.5496,under
bus_xfmr-000263_sec,0.5506,under
bus_xfmr-000264_sec,0.5511,under
bus_xfmr-000265_sec,0.4884,under
bus_xfmr-000266_sec,0.509,under
bus_xfmr-000267_sec,0.5321,under
bus_xfmr-000268_sec,0.3214,under
bus_xfmr-000269_sec,0.5511,under
bus_xfmr-000270_sec,0.5507,under
bus_xfmr-000271_sec,0.5421,under
bus_xfmr-000272_sec,0.4969,under
bus_xfmr-000273_sec,0.5195,under
bus_xfmr-000274_sec,0.5332,under
bus_xfmr-000275_sec,0.4223,under
bus_xfmr-000276_sec,0.5414,under
bus_xfmr-000277_sec,0.5471,under
bus_xfmr-000278_sec,0.5447,under
bus_xfmr-000279_sec,0.5404,under
bus_xfmr-000280_sec,0.4985,under
bus_xfmr-000281_sec,0.5421,under
bus_xfmr-000282_sec,0.543,under
bus_xfmr-000283_sec,0.5417,under
bus_xfmr-000284_sec,0.1196,under
bus_xfmr-000285_sec,0.541,under
bus_xfmr-000286_sec,0.5414,under
bus_xfmr-000287_sec,0.5486,under
bus_xfmr-000288_sec,0.5413,under
bus_xfmr-000289_sec,0.5226,under
bus_xfmr-000290_sec,0.5487,under
bus_xfmr-000291_sec,0.5434,under
bus_xfmr-000292_sec,0.4604,under
bus_xfmr-000293_sec,0.5456,under
bus_xfmr-000294_sec,0.4277,under
bus_xfmr-000295_sec,0.5403,under
bus_xfmr-000296_sec,0.5401,under
bus_xfmr-000297_sec,0.3936,under
bus_xfmr-000298_sec,0.5405,under
bus_xfmr-000299_sec,0.1605,under
bus_xfmr-000300_sec,0.5409,under
bus_xfmr-000301_sec,0.5406,under
bus_xfmr-000302_sec,0.5419,under
bus_xfmr-000303_sec,0.5411,under
bus_xfmr-000304_sec,0.5455,under
bus_xfmr-000305_sec,0.5399,under
bus_xfmr-000306_sec,0.5439,under
bus_xfmr-000307_sec,0.5411,under
bus_xfmr-000308_sec,0.5409,under
bus_xfmr-000309_sec,0.5449,under
bus_xfmr-000310_sec,0.5427,under
bus_xfmr-000311_sec,0.2484,under
bus_xfmr-000312_sec,0.5478,under
bus_xfmr-000313_sec,0.5504,under
bus_xfmr-000314_sec,0.5414,under
bus_xfmr-000315_sec,0.5394,under
bus_xfmr-000316_sec,0.5384,under
bus_xfmr-000317_sec,0.5144,under
bus_xfmr-000318_sec,0.5355,under
bus_xfmr-000319_sec,0.5375,under
bus_xfmr-000320_sec,0.0427,under
bus_xfmr-000321_sec,0.4986,under
bus_xfmr-000322_sec,0.5358,under
bus_xfmr-000323_sec,0.1038,under
bus_xfmr-000324_sec,0.5357,under
bus_xfmr-000325_sec,0.5375,under
bus_xfmr-000326_sec,0.5392,under
bus_xfmr-000327_sec,0.2061,under
bus_xfmr-000328_sec,0.5233,under
bus_xfmr-000329_sec,0.5139,under
bus_xfmr-000330_sec,0.5381,under
bus_xfmr-000331_sec,0.4704,under
bus_xfmr-000332_sec,0.2713,under
bus_xfmr-000333_sec,0.5354,under
bus_xfmr-000334_sec,0.5351,under
bus_xfmr-000335_sec,0.5438,under
bus_xfmr-000336_sec,0.5359,under
bus_xfmr-000337_sec,0.5372,under
bus_xfmr-000338_sec,0.352,under
bus_xfmr-000339_sec,0.5381,under
bus_xfmr-000340_sec,0.5312,under
bus_xfmr-000341_sec,0.5451,under
bus_xfmr-000342_sec,0.5272,under
bus_xfmr-000343_sec,0.5352,under
bus_xfmr-000344_sec,0.5356,under
bus_xfmr-000345_sec,0.5224,under
bus_xfmr-000346_sec,0.5398,under
bus_xfmr-000347_sec,0.0996,under
bus_xfmr-000348_sec,0.5359,under
bus_xfmr-000349_sec,0.4765,under
bus_xfmr-000350_sec,0.5253,under
bus_xfmr-000351_sec,0.5356,under
bus_xfmr-000352_sec,0.1725,under
bus_xfmr-000353_sec,0.2607,under
bus_xfmr-000354_sec,0.461,under
bus_xfmr-000355_sec,0.5297,under
bus_xfmr-000356_sec,0.5394,under
bus_xfmr-000357_sec,0.54,under
bus_xfmr-000358_sec,0.5352,under
bus_xfmr-000359_sec,0.5351,under
bus_xfmr-000360_sec,0.5128,under
bus_xfmr-000361_sec,0.5347,under
bus_xfmr-000362_sec,0.0618,under
bus_xfmr-000363_sec,0.5401,under
bus_xfmr-000364_sec,0.5364,under
bus_xfmr-000365_sec,0.6929,under
bus_xfmr-000366_sec,0.6915,under
bus_xfmr-000367_sec,0.4118,under
bus_xfmr-000368_sec,0.6909,under
bus_xfmr-000369_sec,0.5939,under
bus_xfmr-000370_sec,0.7005,under
bus_xfmr-000371_sec,0.6906,under
bus_xfmr-000372_sec,0.6308,under
bus_xfmr-000373_sec,0.609,under
bus_xfmr-000374_sec,0.6157,under
bus_xfmr-000375_sec,0.692,under
bus_xfmr-000376_sec,0.6878,under
bus_xfmr-000377_sec,0.6901,under
bus_xfmr-000378_sec,0.6953,under
bus_xfmr-000379_sec,0.6872,under
bus_xfmr-000380_sec,0.698,under
bus_xfmr-000381_sec,0.6907,under
