timestamp,temperature,wind_speed,precipitation,humidity
2020-09-21 17:00:00,104.0,8.3,0.0,24.1
2020-09-21 18:00:00,105.2,3.6,0.0,23.4
2020-09-21 19:00:00,87.9,2.2,0.0,26.4
2020-09-21 20:00:00,89.7,13.0,0.0,27.5
2020-09-21 21:00:00,98.7,12.8,0.02,14.4
2020-09-21 22:00:00,89.5,9.3,0.0,19.4
2020-09-21 23:00:00,88.9,5.6,0.0,19.7
2020-09-22 00:00:00,112.5,18.3,0.24,39.2
2020-09-22 01:00:00,106.9,5.1,0.0,23.8
2020-09-22 02:00:00,106.3,9.7,0.0,24.8
2020-09-22 03:00:00,114.4,10.6,0.0,25.5
2020-09-22 04:00:00,103.5,3.8,0.0,21.3
2020-09-22 05:00:00,91.5,1.4,0.0,23.2
2020-09-22 06:00:00,89.2,11.7,0.0,33.9
2020-09-22 07:00:00,89.9,6.0,0.0,29.3
2020-09-22 08:00:00,90.0,7.4,0.0,30.1
2020-09-22 09:00:00,109.5,5.3,0.0,23.0
2020-09-22 10:00:00,98.2,4.4,0.0,17.0
2020-09-22 11:00:00,101.7,5.9,0.0,19.7
2020-09-22 12:00:00,107.6,4.1,0.02,22.3
2020-09-22 13:00:00,110.3,7.7,0.0,24.4
2020-09-22 14:00:00,105.6,3.0,0.0,18.3
2020-09-22 15:00:00,110.8,13.0,0.0,19.2
2020-09-22 16:00:00,86.6,8.3,0.0,33.6
2020-09-22 17:00:00,98.9,10.4,0.0,23.9
2020-09-22 18:00:00,89.9,6.0,0.0,29.3
2020-09-22 19:00:00,105.0,11.3,0.0,22.1
2020-09-22 20:00:00,112.6,2.9,0.0,11.4
2020-09-22 21:00:00,90.3,30.1,0.0,54.5
2020-09-22 22:00:00,90.4,12.9,0.0,16.9
2020-09-22 23:00:00,98.1,7.1,0.0,19.5
2020-09-23 00:00:00,112.6,2.5,0.0,11.5
2020-09-23 01:00:00,88.4,6.9,0.02,31.8
2020-09-23 02:00:00,88.3,7.7,0.01,20.5
2020-09-23 03:00:00,87.2,7.1,0.0,15.8
2020-09-23 04:00:00,110.7,6.9,0.0,17.2
2020-09-23 05:00:00,105.4,12.6,0.0,15.8
2020-09-23 06:00:00,90.3,30.1,0.0,54.5
2020-09-23 07:00:00,101.5,3.4,0.0,16.5
2020-09-23 08:00:00,89.8,7.7,0.0,30.8
2020-09-23 09:00:00,101.1,8.2,0.0,25.5
2020-09-23 10:00:00,112.7,5.8,0.02,9.8
2020-09-23 11:00:00,109.9,2.3,0.0,21.4
2020-09-23 12:00:00,86.5,9.6,0.0,33.1
2020-09-23 13:00:00,89.6,9.8,0.0,18.9
2020-09-23 14:00:00,109.0,2.2,0.0,12.2
2020-09-23 15:00:00,99.6,5.6,0.02,22.4
2020-09-23 16:00:00,87.2,4.6,0.0,25.2
2020-09-23 17:00:00,91.7,5.9,0.0,23.2
2020-09-23 18:00:00,88.3,4.8,0.0,29.1
2020-09-23 19:00:00,89.3,18.4,0.0,60.8
2020-09-23 20:00:00,95.4,27.9,0.0,61.5
2020-09-23 21:00:00,112.2,8.1,0.0,20.4
2020-09-23 22:00:00,97.0,9.6,0.0,22.4
2020-09-23 23:00:00,87.6,4.8,0.0,28.3
2020-09-24 00:00:00,103.1,9.9,0.0,19.2
2020-09-24 01:00:00,107.2,2.6,0.0,13.8
2020-09-24 02:00:00,98.7,5.7,0.0,21.0
2020-09-24 03:00:00,102.5,4.8,0.02,25.4
2020-09-24 04:00:00,105.0,11.3,0.0,22.1
2020-09-24 05:00:00,106.0,30.3,0.0,39.4
2020-09-24 06:00:00,86.4,1.1,0.0,28.6
2020-09-24 07:00:00,91.9,3.6,0.0,21.2
2020-09-24 08:00:00,90.5,8.2,0.0,22.0
2020-09-24 09:00:00,110.1,12.9,0.0,16.0
2020-09-24 10:00:00,94.8,1.2,0.02,30.6
2020-09-24 11:00:00,90.8,6.3,0.0,16.8
2020-09-24 12:00:00,87.4,12.3,0.0,28.9
2020-09-24 13:00:00,113.5,9.2,0.0,12.4
2020-09-24 14:00:00,114.4,10.6,0.0,25.5
2020-09-24 15:00:00,105.8,36.0,0.0,43.2
2020-09-24 16:00:00,104.2,9.8,0.0,12.0
2020-09-24 17:00:00,89.6,3.8,0.0,26.3
2020-09-24 18:00:00,87.0,3.3,0.0,20.4
2020-09-24 19:00:00,108.5,3.5,0.0,26.1
2020-09-24 20:00:00,102.2,2.6,0.0,15.7
2020-09-24 21:00:00,87.0,3.3,0.0,20.4
2020-09-24 22:00:00,89.9,7.7,0.0,23.0
2020-09-24 23:00:00,111.0,5.2,0.02,26.5
2020-09-25 00:00:00,106.6,7.0,0.0,12.3
2020-09-25 01:00:00,103.3,6.8,0.02,19.0
2020-09-25 02:00:00,108.1,9.5,0.0,28.2
2020-09-25 03:00:00,97.7,11.2,0.0,12.2
2020-09-25 04:00:00,91.3,12.6,0.03,30.8
2020-09-25 05:00:00,106.8,5.8,0.0,18.6
2020-09-25 06:00:00,89.9,7.7,0.0,23.0
2020-09-25 07:00:00,87.5,6.2,0.0,18.7
2020-09-25 08:00:00,101.2,5.6,0.0,11.2
2020-09-25 09:00:00,114.2,10.7,0.0,12.8
2020-09-25 10:00:00,96.9,9.6,0.01,30.6
2020-09-25 11:00:00,89.0,7.5,0.0,14.6
2020-09-25 12:00:00,104.2,10.6,0.02,26.8
2020-09-25 13:00:00,111.0,6.1,0.0,20.4
2020-09-25 14:00:00,109.3,3.0,0.0,26.3
2020-09-25 15:00:00,90.4,9.2,0.0,23.5
2020-09-25 16:00:00,91.3,12.0,0.02,22.6
2020-09-25 17:00:00,109.6,12.5,0.0,12.5
2020-09-25 18:00:00,107.1,32.2,0.46,47.4
2020-09-25 19:00:00,112.6,38.0,0.0,43.6
2020-09-25 20:00:00,90.3,30.1,0.0,54.5
2020-09-25 21:00:00,105.7,8.5,0.01,15.4
2020-09-25 22:00:00,112.0,2.3,0.0,10.7
2020-09-25 23:00:00,89.6,8.5,0.0,29.9
2020-09-26 00:00:00,106.8,3.0,0.0,25.9
2020-09-26 01:00:00,107.4,5.8,0.0,21.8
2020-09-26 02:00:00,108.1,9.5,0.0,28.2
2020-09-26 03:00:00,101.7,2.6,0.0,24.5
2020-09-26 04:00:00,89.5,9.3,0.0,19.4
2020-09-26 05:00:00,90.6,3.5,0.0,23.2
2020-09-26 06:00:00,114.2,10.7,0.0,12.8
2020-09-26 07:00:00,90.2,2.9,0.0,26.6
2020-09-26 08:00:00,110.6,11.9,0.0,11.5
2020-09-26 09:00:00,98.3,3.4,0.0,24.8
2020-09-26 10:00:00,98.7,10.5,0.0,18.5
2020-09-26 11:00:00,88.4,6.9,0.02,31.8
2020-09-26 12:00:00,89.3,4.6,0.0,22.7
2020-09-26 13:00:00,106.8,3.0,0.0,25.9
2020-09-26 14:00:00,97.6,11.3,0.0,14.5
2020-09-26 15:00:00,108.7,9.5,0.0,15.8
2020-09-26 16:00:00,106.6,3.8,0.0,14.3
2020-09-26 17:00:00,97.6,11.3,0.0,14.5
2020-09-26 18:00:00,98.1,1.8,0.0,21.5
2020-09-26 19:00:00,104.1,6.1,0.0,20.2
2020-09-26 20:00:00,110.8,13.0,0.0,19.2
2020-09-26 21:00:00,107.1,32.2,0.46,47.4
2020-09-26 22:00:00,104.9,2.6,0.0,22.0
2020-09-26 23:00:00,91.0,5.6,0.0,24.2
2020-09-27 00:00:00,91.4,6.6,0.0,32.3
2020-09-27 01:00:00,109.0,2.2,0.0,12.2
2020-09-27 02:00:00,91.3,3.3,0.0,17.7
2020-09-27 03:00:00,107.4,1.1,0.0,9.7
2020-09-27 04:00:00,91.7,3.2,0.0,28.5
2020-09-27 05:00:00,110.9,2.9,0.0,19.9
2020-09-27 06:00:00,87.2,3.3,0.0,34.0
2020-09-27 07:00:00,108.8,12.6,0.0,10.5
2020-09-27 08:00:00,113.5,9.2,0.0,12.4
2020-09-27 09:00:00,114.2,6.2,0.01,19.6
2020-09-27 10:00:00,107.6,10.3,0.0,28.2
2020-09-27 11:00:00,88.4,31.4,0.0,54.3
2020-09-27 12:00:00,90.6,4.0,0.0,28.0
2020-09-27 13:00:00,87.7,5.1,0.0,29.5
2020-09-27 14:00:00,107.8,7.8,0.01,28.4
2020-09-27 15:00:00,87.0,30.6,0.0,48.4
2020-09-27 16:00:00,100.4,10.5,0.0,11.6
2020-09-27 17:00:00,90.9,10.6,0.0,26.5
2020-09-27 18:00:00,100.4,10.5,0.0,11.6
2020-09-27 19:00:00,105.2,12.7,0.0,22.1
2020-09-27 20:00:00,99.0,37.2,0.0,42.4
2020-09-27 21:00:00,91.6,1.5,0.0,33.3
2020-09-27 22:00:00,105.7,8.5,0.01,15.4
2020-09-27 23:00:00,108.9,6.2,0.0,12.1
2020-09-28 00:00:00,86.4,2.4,0.0,21.7
2020-09-28 01:00:00,87.2,3.1,0.0,23.8
2020-09-28 02:00:00,91.1,7.4,0.0,25.6
2020-09-28 03:00:00,96.6,3.0,0.0,30.4
2020-09-28 04:00:00,109.0,3.0,0.0,19.4
2020-09-28 05:00:00,90.1,5.7,0.0,28.1
2020-09-28 06:00:00,88.1,10.4,0.02,21.1
2020-09-28 07:00:00,100.4,27.4,0.0,46.6
2020-09-28 08:00:00,111.2,4.2,0.02,13.8
2020-09-28 09:00:00,99.5,3.5,0.0,11.6
2020-09-28 10:00:00,114.6,1.4,0.03,16.8
2020-09-28 11:00:00,110.0,15.4,0.0,56.4
2020-09-28 12:00:00,104.8,10.9,0.0,22.1
2020-09-28 13:00:00,105.3,2.7,0.0,21.5
2020-09-28 14:00:00,96.9,3.8,0.0,18.5
2020-09-28 15:00:00,90.3,2.3,0.0,14.1
2020-09-28 16:00:00,112.5,18.3,0.24,39.2
2020-09-28 17:00:00,109.8,35.7,0.0,56.7
2020-09-28 18:00:00,112.7,1.5,0.0,9.1
2020-09-28 19:00:00,100.6,1.1,0.0,26.8
2020-09-28 20:00:00,112.6,1.7,0.0,14.9
2020-09-28 21:00:00,97.8,11.9,0.0,20.5
2020-09-28 22:00:00,114.4,6.9,0.0,15.7
2020-09-28 23:00:00,101.9,3.0,0.0,16.6
2020-09-29 00:00:00,109.6,12.5,0.0,12.5
2020-09-29 01:00:00,104.1,6.1,0.0,20.2
2020-09-29 02:00:00,107.3,7.7,0.0,24.9
2020-09-29 03:00:00,99.8,4.8,0.0,20.9
2020-09-29 04:00:00,110.0,12.6,0.0,11.8
2020-09-29 05:00:00,91.8,11.5,0.0,24.0
2020-09-29 06:00:00,113.0,7.7,0.0,23.9
2020-09-29 07:00:00,89.1,3.3,0.0,22.0
2020-09-29 08:00:00,89.7,3.4,0.0,15.3
2020-09-29 09:00:00,108.7,20.2,0.0,42.1
2020-09-29 10:00:00,104.2,7.6,0.0,13.6
2020-09-29 11:00:00,87.7,12.7,0.0,15.5
2020-09-29 12:00:00,108.4,3.8,0.01,26.5
2020-09-29 13:00:00,105.4,9.3,0.0,11.3
2020-09-29 14:00:00,91.8,11.5,0.0,24.0
2020-09-29 15:00:00,86.6,9.2,0.0,34.3
2020-09-29 16:00:00,97.2,2.6,0.0,26.6
2020-09-29 17:00:00,106.3,2.5,0.0,22.0
2020-09-29 18:00:00,108.0,2.0,0.0,15.9
2020-09-29 19:00:00,90.3,22.7,0.0,63.3
2020-09-29 20:00:00,112.3,6.8,0.0,22.8
2020-09-29 21:00:00,111.5,2.1,0.0,17.2
2020-09-29 22:00:00,99.7,10.1,0.0,15.2
2020-09-29 23:00:00,94.6,3.2,0.0,21.6
2020-09-30 00:00:00,104.4,8.7,0.0,22.6
2020-09-30 01:00:00,104.5,4.1,0.0,19.4
2020-09-30 02:00:00,107.6,8.5,0.0,20.2
2020-09-30 03:00:00,89.0,12.1,0.0,17.4
2020-09-30 04:00:00,113.1,3.5,0.0,15.5
2020-09-30 05:00:00,98.3,3.4,0.0,24.8
2020-09-30 06:00:00,89.1,6.5,0.0,19.7
2020-09-30 07:00:00,99.5,2.8,0.0,12.7
2020-09-30 08:00:00,89.4,10.7,0.0,27.5
2020-09-30 09:00:00,112.3,2.4,0.01,15.7
2020-09-30 10:00:00,86.0,9.4,0.0,17.1
2020-09-30 11:00:00,90.9,33.2,0.35,47.8
2020-09-30 12:00:00,97.6,7.6,0.0,26.9
2020-09-30 13:00:00,102.0,5.7,0.0,19.4
2020-09-30 14:00:00,89.1,8.6,0.0,21.3
2020-09-30 15:00:00,112.6,2.5,0.0,11.5
2020-09-30 16:00:00,105.2,33.2,0.0,41.0
2020-09-30 17:00:00,91.6,1.5,0.0,33.3
2020-09-30 18:00:00,108.4,3.0,0.02,8.7
2020-09-30 19:00:00,112.6,1.7,0.0,14.9
2020-09-30 20:00:00,105.9,4.5,0.0,26.4
2020-09-30 21:00:00,109.4,6.3,0.0,14.7
2020-09-30 22:00:00,100.4,1.8,0.01,27.6
2020-09-30 23:00:00,91.9,3.6,0.0,21.2
2020-10-01 00:00:00,79.2,4.9,0.0,30.5
2020-10-01 01:00:00,76.3,2.3,0.0,18.2
2020-10-01 02:00:00,71.8,6.0,0.0,30.8
2020-10-01 03:00:00,75.5,4.6,0.01,28.5
2020-10-01 04:00:00,96.6,11.7,0.0,15.8
2020-10-01 05:00:00,76.8,10.4,0.01,25.4
2020-10-01 06:00:00,80.5,3.4,0.01,24.7
2020-10-01 07:00:00,75.3,12.5,0.0,30.9
2020-10-01 08:00:00,97.6,3.8,0.0,17.4
2020-10-01 09:00:00,89.5,1.6,0.0,26.1
2020-10-01 10:00:00,94.9,8.6,0.0,28.4
2020-10-01 11:00:00,75.7,10.7,0.0,34.9
2020-10-01 12:00:00,93.4,8.4,0.0,32.0
2020-10-01 13:00:00,90.9,12.0,0.0,24.9
2020-10-01 14:00:00,76.3,10.9,0.0,26.0
2020-10-01 15:00:00,91.8,1.7,0.01,28.8
2020-10-01 16:00:00,72.2,3.5,0.0,22.7
2020-10-01 17:00:00,92.4,9.8,0.0,27.6
2020-10-01 18:00:00,83.7,1.1,0.0,29.1
2020-10-01 19:00:00,92.9,1.5,0.0,18.6
2020-10-01 20:00:00,93.2,5.3,0.0,31.0
2020-10-01 21:00:00,71.3,4.7,0.0,21.7
2020-10-01 22:00:00,76.6,6.9,0.0,26.3
2020-10-01 23:00:00,76.2,7.6,0.0,19.8
2020-10-02 00:00:00,87.8,11.9,0.01,29.0
2020-10-02 01:00:00,93.8,10.0,0.0,20.2
2020-10-02 02:00:00,74.6,9.0,0.0,38.0
2020-10-02 03:00:00,92.7,6.9,0.0,27.0
2020-10-02 04:00:00,76.6,8.9,0.0,35.3
2020-10-02 05:00:00,93.6,10.0,0.0,21.8
2020-10-02 06:00:00,93.6,8.0,0.0,26.3
2020-10-02 07:00:00,88.5,8.8,0.0,22.6
2020-10-02 08:00:00,71.8,6.0,0.0,30.8
2020-10-02 09:00:00,74.4,10.4,0.0,23.7
2020-10-02 10:00:00,77.0,7.6,0.0,30.1
2020-10-02 11:00:00,95.6,6.0,0.0,16.4
2020-10-02 12:00:00,76.4,3.1,0.0,29.9
2020-10-02 13:00:00,97.8,3.6,0.0,25.0
2020-10-02 14:00:00,97.3,10.3,0.0,28.3
2020-10-02 15:00:00,98.0,7.8,0.0,12.8
2020-10-02 16:00:00,98.3,12.8,0.0,20.5
2020-10-02 17:00:00,79.5,9.5,0.01,32.1
2020-10-02 18:00:00,96.7,11.9,0.0,17.9
2020-10-02 19:00:00,83.1,6.6,0.01,26.6
2020-10-02 20:00:00,72.7,6.7,0.0,23.3
2020-10-02 21:00:00,88.5,4.0,0.0,20.7
2020-10-02 22:00:00,95.6,6.0,0.0,16.4
2020-10-02 23:00:00,74.0,3.7,0.0,34.2
2020-10-03 00:00:00,96.3,9.6,0.0,15.9
2020-10-03 01:00:00,72.4,12.7,0.0,20.3
2020-10-03 02:00:00,83.6,5.6,0.0,27.7
2020-10-03 03:00:00,93.8,11.9,0.0,17.2
2020-10-03 04:00:00,93.6,12.6,0.0,24.1
2020-10-03 05:00:00,71.8,1.9,0.0,21.8
2020-10-03 06:00:00,74.4,1.1,0.0,23.3
2020-10-03 07:00:00,83.7,11.7,0.0,28.1
2020-10-03 08:00:00,73.6,12.5,0.0,36.5
2020-10-03 09:00:00,86.0,10.6,0.0,26.1
2020-10-03 10:00:00,87.8,7.4,0.0,31.5
2020-10-03 11:00:00,98.9,9.8,0.0,23.4
2020-10-03 12:00:00,76.6,9.8,0.0,35.4
2020-10-03 13:00:00,94.2,12.9,0.0,15.8
2020-10-03 14:00:00,85.0,11.7,0.01,23.2
2020-10-03 15:00:00,99.3,9.0,0.0,22.5
2020-10-03 16:00:00,82.4,2.6,0.0,34.0
2020-10-03 17:00:00,83.1,5.8,0.0,35.5
2020-10-03 18:00:00,92.9,2.8,0.0,32.9
2020-10-03 19:00:00,92.4,7.4,0.0,23.8
2020-10-03 20:00:00,71.8,1.9,0.0,21.8
2020-10-03 21:00:00,82.0,7.4,0.0,30.8
2020-10-03 22:00:00,86.9,4.7,0.0,29.3
2020-10-03 23:00:00,86.0,12.3,0.01,33.7
2020-10-04 00:00:00,90.4,10.4,0.0,28.4
2020-10-04 01:00:00,74.2,2.9,0.0,33.0
2020-10-04 02:00:00,88.7,1.1,0.0,22.2
2020-10-04 03:00:00,92.7,7.1,0.0,19.7
2020-10-04 04:00:00,92.5,5.1,0.0,20.6
2020-10-04 05:00:00,92.9,2.8,0.0,32.9
2020-10-04 06:00:00,76.3,2.7,0.0,28.3
2020-10-04 07:00:00,88.4,11.0,0.0,30.8
2020-10-04 08:00:00,95.3,6.7,0.0,29.4
2020-10-04 09:00:00,82.0,7.4,0.0,30.8
2020-10-04 10:00:00,94.2,12.6,0.0,15.2
2020-10-04 11:00:00,76.2,3.6,0.0,23.3
2020-10-04 12:00:00,72.6,10.0,0.01,29.5
2020-10-04 13:00:00,71.4,6.5,0.0,27.3
2020-10-04 14:00:00,72.3,5.8,0.0,36.5
2020-10-04 15:00:00,96.1,4.9,0.0,21.0
2020-10-04 16:00:00,75.3,11.1,0.0,32.7
2020-10-04 17:00:00,76.9,6.3,0.0,22.5
2020-10-04 18:00:00,73.0,11.2,0.0,34.3
2020-10-04 19:00:00,89.5,1.6,0.0,26.1
2020-10-04 20:00:00,79.4,7.7,0.0,34.3
2020-10-04 21:00:00,71.5,10.1,0.0,34.4
2020-10-04 22:00:00,73.7,1.9,0.0,37.3
2020-10-04 23:00:00,84.5,4.6,0.0,34.3
2020-10-05 00:00:00,73.4,6.3,0.0,29.7
2020-10-05 01:00:00,74.0,1.2,0.01,36.5
2020-10-05 02:00:00,71.2,2.9,0.0,23.2
2020-10-05 03:00:00,97.1,8.4,0.0,24.8
2020-10-05 04:00:00,96.2,11.3,0.0,15.3
2020-10-05 05:00:00,88.6,10.1,0.0,16.9
2020-10-05 06:00:00,87.8,6.9,0.0,22.5
2020-10-05 07:00:00,93.7,12.6,0.0,22.4
2020-10-05 08:00:00,92.4,7.4,0.0,23.8
2020-10-05 09:00:00,88.2,8.4,0.0,19.6
2020-10-05 10:00:00,98.1,7.3,0.01,15.4
2020-10-05 11:00:00,95.6,1.1,0.0,20.0
2020-10-05 12:00:00,92.6,3.1,0.0,27.7
2020-10-05 13:00:00,73.0,11.2,0.0,34.3
2020-10-05 14:00:00,83.1,5.8,0.0,35.5
2020-10-05 15:00:00,87.9,12.6,0.0,22.9
2020-10-05 16:00:00,94.6,5.2,0.0,31.3
2020-10-05 17:00:00,93.5,4.6,0.0,21.5
2020-10-05 18:00:00,76.5,10.6,0.0,29.1
2020-10-05 19:00:00,76.2,6.3,0.0,33.9
2020-10-05 20:00:00,79.4,7.7,0.0,34.3
2020-10-05 21:00:00,73.6,12.5,0.0,36.5
2020-10-05 22:00:00,93.8,2.9,0.0,19.9
2020-10-05 23:00:00,83.1,5.9,0.0,29.8
2020-10-06 00:00:00,74.7,3.6,0.0,22.6
2020-10-06 01:00:00,88.7,11.6,0.01,17.8
2020-10-06 02:00:00,71.3,11.1,0.01,31.1
2020-10-06 03:00:00,85.9,12.1,0.0,24.1
2020-10-06 04:00:00,76.6,7.6,0.0,25.5
2020-10-06 05:00:00,91.0,10.2,0.0,18.4
2020-10-06 06:00:00,71.3,7.1,0.0,32.0
2020-10-06 07:00:00,74.7,3.6,0.0,22.6
2020-10-06 08:00:00,94.9,8.6,0.0,28.4
2020-10-06 09:00:00,93.6,8.0,0.0,26.3
2020-10-06 10:00:00,88.4,6.3,0.0,22.3
2020-10-06 11:00:00,72.8,4.2,0.0,38.9
2020-10-06 12:00:00,73.4,11.1,0.0,24.8
2020-10-06 13:00:00,71.4,12.8,0.0,22.9
2020-10-06 14:00:00,95.8,3.4,0.0,13.4
2020-10-06 15:00:00,74.0,5.3,0.0,23.7
2020-10-06 16:00:00,91.1,8.8,0.0,19.3
2020-10-06 17:00:00,90.5,6.6,0.0,21.3
2020-10-06 18:00:00,85.3,12.2,0.0,20.8
2020-10-06 19:00:00,87.8,10.6,0.0,31.6
2020-10-06 20:00:00,93.5,7.7,0.0,15.5
2020-10-06 21:00:00,89.9,12.3,0.01,17.7
2020-10-06 22:00:00,96.6,5.6,0.0,17.0
2020-10-06 23:00:00,97.5,9.8,0.0,19.5
2020-10-07 00:00:00,83.9,3.5,0.0,29.6
2020-10-07 01:00:00,83.9,10.6,0.0,34.3
2020-10-07 02:00:00,94.1,6.7,0.0,28.3
2020-10-07 03:00:00,95.2,1.0,0.0,22.8
2020-10-07 04:00:00,72.6,2.7,0.0,27.1
2020-10-07 05:00:00,86.8,10.5,0.0,26.7
2020-10-07 06:00:00,99.2,5.7,0.0,23.1
2020-10-07 07:00:00,82.6,10.1,0.0,30.4
2020-10-07 08:00:00,85.7,11.3,0.0,23.0
2020-10-07 09:00:00,98.9,9.8,0.0,23.4
2020-10-07 10:00:00,75.8,5.6,0.0,22.4
2020-10-07 11:00:00,86.0,10.6,0.0,26.1
2020-10-07 12:00:00,71.9,4.0,0.0,31.7
2020-10-07 13:00:00,97.0,6.7,0.0,31.2
2020-10-07 14:00:00,85.0,2.9,0.0,35.3
2020-10-07 15:00:00,74.9,12.4,0.0,38.2
2020-10-07 16:00:00,93.4,9.0,0.0,27.3
2020-10-07 17:00:00,71.4,11.6,0.01,27.3
2020-10-07 18:00:00,71.0,11.1,0.0,25.2
2020-10-07 19:00:00,97.5,1.3,0.0,23.1
2020-10-07 20:00:00,76.3,2.1,0.0,27.3
2020-10-07 21:00:00,87.5,12.5,0.0,31.8
2020-10-07 22:00:00,94.9,6.0,0.0,26.9
2020-10-07 23:00:00,74.1,11.8,0.0,27.5
2020-10-08 00:00:00,91.3,11.1,0.01,17.6
2020-10-08 01:00:00,92.6,6.7,0.0,25.2
2020-10-08 02:00:00,96.5,9.6,0.0,27.6
2020-10-08 03:00:00,72.9,9.3,0.01,26.9
2020-10-08 04:00:00,94.0,12.9,0.0,19.5
2020-10-08 05:00:00,71.9,11.0,0.01,34.8
2020-10-08 06:00:00,73.3,8.3,0.0,33.9
2020-10-08 07:00:00,86.2,5.7,0.0,21.4
2020-10-08 08:00:00,73.0,3.1,0.0,26.6
2020-10-08 09:00:00,99.4,6.4,0.0,28.6
2020-10-08 10:00:00,85.7,2.8,0.0,15.5
2020-10-08 11:00:00,75.9,6.2,0.0,19.4
2020-10-08 12:00:00,90.3,11.8,0.0,32.4
2020-10-08 13:00:00,87.7,7.6,0.01,16.7
2020-10-08 14:00:00,82.6,10.1,0.0,30.4
2020-10-08 15:00:00,99.1,8.3,0.0,20.8
2020-10-08 16:00:00,93.1,5.2,0.0,15.7
2020-10-08 17:00:00,93.8,8.5,0.0,27.3
2020-10-08 18:00:00,93.5,6.0,0.0,17.2
2020-10-08 19:00:00,83.2,2.9,0.01,26.4
2020-10-08 20:00:00,90.9,8.5,0.0,18.1
2020-10-08 21:00:00,92.5,2.2,0.0,15.0
2020-10-08 22:00:00,96.5,6.0,0.0,19.5
2020-10-08 23:00:00,76.1,11.4,0.0,19.7
2020-10-09 00:00:00,75.3,12.5,0.0,30.9
2020-10-09 01:00:00,93.1,10.2,0.0,18.4
2020-10-09 02:00:00,91.9,2.2,0.0,27.9
2020-10-09 03:00:00,94.4,9.4,0.0,27.1
2020-10-09 04:00:00,71.8,7.3,0.0,34.9
2020-10-09 05:00:00,72.3,9.5,0.0,37.3
2020-10-09 06:00:00,92.2,3.6,0.01,32.0
2020-10-09 07:00:00,94.2,11.7,0.0,19.3
2020-10-09 08:00:00,74.9,10.7,0.0,28.8
2020-10-09 09:00:00,99.3,1.6,0.0,11.6
2020-10-09 10:00:00,75.9,7.3,0.0,33.7
2020-10-09 11:00:00,73.4,11.1,0.0,24.8
2020-10-09 12:00:00,93.2,6.5,0.0,25.2
2020-10-09 13:00:00,74.0,3.7,0.0,34.2
2020-10-09 14:00:00,87.7,11.8,0.0,25.2
2020-10-09 15:00:00,93.0,1.2,0.0,29.1
2020-10-09 16:00:00,76.8,12.7,0.01,26.5
2020-10-09 17:00:00,86.0,2.3,0.0,29.8
2020-10-09 18:00:00,91.4,8.2,0.0,25.5
2020-10-09 19:00:00,80.4,8.5,0.0,26.8
2020-10-09 20:00:00,93.0,1.2,0.0,29.1
2020-10-09 21:00:00,76.0,11.4,0.0,35.4
2020-10-09 22:00:00,74.0,3.7,0.0,34.2
2020-10-09 23:00:00,76.5,6.1,0.0,34.7
2020-10-10 00:00:00,87.1,8.3,0.0,23.4
2020-10-10 01:00:00,73.8,3.8,0.01,25.7
2020-10-10 02:00:00,95.0,3.5,0.0,12.8
2020-10-10 03:00:00,94.8,3.6,0.0,24.3
2020-10-10 04:00:00,87.9,10.3,0.0,33.2
2020-10-10 05:00:00,75.0,4.3,0.01,20.0
2020-10-10 06:00:00,71.9,6.0,0.0,23.2
2020-10-10 07:00:00,98.1,11.1,0.0,26.1
2020-10-10 08:00:00,74.0,5.7,0.0,21.5
2020-10-10 09:00:00,84.5,6.5,0.0,21.7
2020-10-10 10:00:00,93.6,10.1,0.0,20.5
2020-10-10 11:00:00,90.6,11.9,0.0,25.8
2020-10-10 12:00:00,74.9,11.0,0.0,26.9
2020-10-10 13:00:00,89.8,11.7,0.01,18.9
2020-10-10 14:00:00,91.0,9.2,0.0,22.9
2020-10-10 15:00:00,72.9,9.3,0.01,26.9
2020-10-10 16:00:00,82.2,9.0,0.0,17.8
2020-10-10 17:00:00,94.9,8.1,0.01,27.3
2020-10-10 18:00:00,89.5,8.8,0.0,22.7
2020-10-10 19:00:00,87.8,11.2,0.0,19.2
2020-10-10 20:00:00,76.6,3.7,0.0,27.9
2020-10-10 21:00:00,93.2,5.3,0.0,31.0
2020-10-10 22:00:00,89.5,8.8,0.0,22.7
2020-10-10 23:00:00,96.1,4.4,0.0,28.4
2020-10-11 00:00:00,84.7,11.4,0.0,25.1
2020-10-11 01:00:00,87.1,8.3,0.0,23.4
2020-10-11 02:00:00,94.2,11.5,0.01,30.3
2020-10-11 03:00:00,92.5,2.2,0.0,15.0
2020-10-11 04:00:00,71.6,7.4,0.0,26.3
2020-10-11 05:00:00,90.1,2.7,0.0,26.3
2020-10-11 06:00:00,73.2,8.4,0.0,30.2
2020-10-11 07:00:00,93.2,5.3,0.0,31.0
2020-10-11 08:00:00,99.2,3.1,0.0,12.5
2020-10-11 09:00:00,75.1,10.2,0.0,28.9
2020-10-11 10:00:00,94.0,5.2,0.0,25.9
2020-10-11 11:00:00,73.5,1.4,0.0,24.7
2020-10-11 12:00:00,90.3,2.9,0.0,30.3
2020-10-11 13:00:00,74.0,3.3,0.0,38.1
2020-10-11 14:00:00,99.1,8.3,0.0,20.8
2020-10-11 15:00:00,72.4,3.9,0.01,23.0
2020-10-11 16:00:00,91.0,12.9,0.0,14.1
2020-10-11 17:00:00,92.7,10.0,0.0,21.5
