bus_name,voltage_pu,violation
bus_xfmr-000347,0.5971,under
bus_fuse-xfmr-000348,0.5981,under
bus_xfmr-000348,0.5977,under
bus_fuse-xfmr-000349,0.598,under
bus_xfmr-000349,0.5973,under
bus_fuse-xfmr-000350,0.5981,under
bus_xfmr-000350,0.598,under
bus_fuse-xfmr-000351,0.5981,under
bus_xfmr-000351,0.5981,under
bus_fuse-xfmr-000352,0.5981,under
bus_xfmr-000352,0.5978,under
bus_fuse-xfmr-000353,0.5979,under
bus_xfmr-000353,0.5966,under
bus_fuse-xfmr-000354,0.8221,under
bus_xfmr-000354,0.822,under
bus_fuse-xfmr-000355,0.8998,under
bus_xfmr-000355,0.8997,under
bus_fuse-xfmr-000356,0.5982,under
bus_xfmr-000356,0.5982,under
bus_fuse-xfmr-000357,0.8999,under
bus_xfmr-000357,0.8999,under
bus_fuse-xfmr-000358,0.8221,under
bus_xfmr-000358,0.8221,under
bus_fuse-xfmr-000359,0.598,under
bus_xfmr-000359,0.5973,under
bus_fuse-xfmr-000360,0.8221,under
bus_xfmr-000360,0.8219,under
bus_jct-fdr-0001-009,0.8998,under
bus_fuse-xfmr-000361,0.822,under
bus_xfmr-000361,0.822,under
bus_fuse-xfmr-000362,0.822,under
bus_xfmr-000362,0.822,under
bus_fuse-xfmr-000363,0.822,under
bus_xfmr-000363,0.822,under
bus_fuse-xfmr-000364,0.822,under
bus_xfmr-000364,0.822,under
bus_fdr-0001-tail,0.8998,under
bus_fdr-0002-head,0.9465,under
bus_jct-fdr-0002-001,0.9458,under
bus_fuse-xfmr-000365,0.7529,under
bus_xfmr-000365,0.7529,under
bus_fuse-xfmr-000366,0.9458,under
bus_xfmr-000366,0.9458,under
bus_fuse-xfmr-000367,0.8983,under
bus_xfmr-000367,0.8984,under
bus_fuse-xfmr-000368,0.9458,under
bus_xfmr-000368,0.9458,under
bus_fuse-xfmr-000369,0.9458,under
bus_xfmr-000369,0.9458,under
bus_fuse-xfmr-000370,0.7529,under
bus_xfmr-000370,0.7529,under
bus_fuse-xfmr-000371,0.8983,under
bus_xfmr-000371,0.8983,under
bus_fuse-xfmr-000372,0.9458,under
bus_xfmr-000372,0.9458,under
bus_fuse-xfmr-000373,0.7528,under
bus_xfmr-000373,0.7526,under
bus_fuse-xfmr-000374,0.8983,under
bus_xfmr-000374,0.8978,under
bus_fuse-xfmr-000375,0.7528,under
bus_xfmr-000375,0.7527,under
bus_fuse-xfmr-000376,0.8983,under
bus_xfmr-000376,0.8983,under
bus_fuse-xfmr-000377,0.7528,under
bus_xfmr-000377,0.7528,under
bus_fuse-xfmr-000378,0.7529,under
bus_xfmr-000378,0.7528,under
bus_fuse-xfmr-000379,0.8983,under
bus_xfmr-000379,0.8983,under
bus_fuse-xfmr-000380,0.7529,under
bus_xfmr-000380,0.753,under
bus_fuse-xfmr-000381,0.8983,under
bus_xfmr-000381,0.898,under
bus_fuse-xfmr-000382,0.8983,under
bus_xfmr-000382,0.8983,under
bus_fuse-xfmr-000383,0.8983,under
bus_xfmr-000383,0.8983,under
bus_jct-fdr-0002-002,0.9335,under
bus_fuse-xfmr-000384,0.7202,under
bus_xfmr-000384,0.7202,under
bus_fuse-xfmr-000385,0.8818,under
bus_xfmr-000385,0.8818,under
bus_fuse-xfmr-000386,0.8818,under
bus_xfmr-000386,0.8818,under
bus_fuse-xfmr-000387,0.7202,under
bus_xfmr-000387,0.7202,under
bus_fuse-xfmr-000388,0.7204,under
bus_xfmr-000388,0.7214,under
bus_fuse-xfmr-000389,0.8818,under
bus_xfmr-000389,0.8817,under
bus_fuse-xfmr-000390,0.7202,under
bus_xfmr-000390,0.7198,under
bus_fuse-xfmr-000391,0.9336,under
bus_xfmr-000391,0.9337,under
bus_fuse-xfmr-000392,0.8818,under
bus_xfmr-000392,0.8818,under
bus_fuse-xfmr-000393,0.7203,under
bus_xfmr-000393,0.7204,under
bus_fuse-xfmr-000394,0.7202,under
bus_xfmr-000394,0.7202,under
bus_fuse-xfmr-000395,0.7202,under
bus_xfmr-000395,0.7202,under
bus_fuse-xfmr-000396,0.7201,under
bus_xfmr-000396,0.7191,under
bus_fuse-xfmr-000397,0.7202,under
bus_xfmr-000397,0.7202,under
bus_fuse-xfmr-000398,0.7201,under
bus_xfmr-000398,0.7195,under
bus_fuse-xfmr-000399,0.7201,under
bus_xfmr-000399,0.7194,under
bus_fuse-xfmr-000400,0.7199,under
bus_xfmr-000400,0.7178,under
bus_fuse-xfmr-000401,0.8816,under
bus_xfmr-000401,0.8808,under
bus_fuse-xfmr-000402,0.9336,under
bus_xfmr-000402,0.9339,under
bus_jct-fdr-0002-003,0.9229,under
bus_fuse-xfmr-000403,0.692,under
bus_xfmr-000403,0.692,under
bus_fuse-xfmr-000404,0.692,under
bus_xfmr-000404,0.6919,under
bus_fuse-xfmr-000405,0.692,under
bus_xfmr-000405,0.692,under
bus_fuse-xfmr-000406,0.692,under
bus_xfmr-000406,0.6921,under
bus_fuse-xfmr-000407,0.8672,under
bus_xfmr-000407,0.8672,under
bus_fuse-xfmr-000408,0.6919,under
bus_xfmr-000408,0.6915,under
bus_fuse-xfmr-000409,0.8672,under
bus_xfmr-000409,0.8671,under
bus_fuse-xfmr-000410,0.692,under
bus_xfmr-000410,0.692,under
bus_fuse-xfmr-000411,0.8672,under
bus_xfmr-000411,0.8672,under
bus_fuse-xfmr-000412,0.9229,under
bus_xfmr-000412,0.9229,under
bus_fuse-xfmr-000413,0.8672,under
bus_xfmr-000413,0.8672,under
bus_fuse-xfmr-000414,0.8672,under
bus_xfmr-000414,0.8672,under
bus_fuse-xfmr-000415,0.8673,under
bus_xfmr-000415,0.8673,under
bus_fuse-xfmr-000416,0.8672,under
bus_xfmr-000416,0.8672,under
bus_fuse-xfmr-000417,0.8672,under
bus_xfmr-000417,0.8671,under
bus_fuse-xfmr-000418,0.9229,under
bus_xfmr-000418,0.9227,under
bus_fuse-xfmr-000419,0.8672,under
bus_xfmr-000419,0.867,under
bus_fuse-xfmr-000420,0.8672,under
bus_xfmr-000420,0.867,under
bus_fuse-xfmr-000421,0.692,under
bus_xfmr-000421,0.6917,under
bus_jct-fdr-0002-004,0.9135,under
bus_fuse-xfmr-000422,0.8544,under
bus_xfmr-000422,0.8544,under
bus_fuse-xfmr-000423,0.9135,under
bus_xfmr-000423,0.9135,under
bus_fuse-xfmr-000424,0.6671,under
bus_xfmr-000424,0.6668,under
bus_fuse-xfmr-000425,0.9135,under
bus_xfmr-000425,0.9135,under
bus_fuse-xfmr-000426,0.6671,under
bus_xfmr-000426,0.6671,under
bus_fuse-xfmr-000427,0.8544,under
bus_xfmr-000427,0.8544,under
bus_fuse-xfmr-000428,0.8542,under
bus_xfmr-000428,0.8532,under
bus_fuse-xfmr-000429,0.8544,under
bus_xfmr-000429,0.8544,under
bus_fuse-xfmr-000430,0.8544,under
bus_xfmr-000430,0.8544,under
bus_fuse-xfmr-000431,0.8544,under
bus_xfmr-000431,0.8545,under
bus_fuse-xfmr-000432,0.9135,under
bus_xfmr-000432,0.9133,under
bus_fuse-xfmr-000433,0.6671,under
bus_xfmr-000433,0.6667,under
bus_fuse-xfmr-000434,0.9135,under
bus_xfmr-000434,0.9136,under
bus_fuse-xfmr-000435,0.8544,under
bus_xfmr-000435,0.8542,under
bus_fuse-xfmr-000436,0.8544,under
bus_xfmr-000436,0.8543,under
bus_fuse-xfmr-000437,0.6681,under
bus_xfmr-000437,0.6731,under
bus_fuse-xfmr-000438,0.9132,under
bus_xfmr-000438,0.9113,under
bus_fuse-xfmr-000439,0.8544,under
bus_xfmr-000439,0.8543,under
bus_fuse-xfmr-000440,0.667,under
bus_xfmr-000440,0.6661,under
bus_jct-fdr-0002-005,0.9074,under
bus_fuse-xfmr-000441,0.651,under
bus_xfmr-000441,0.651,under
bus_fuse-xfmr-000442,0.8463,under
bus_xfmr-000442,0.8463,under
bus_fuse-xfmr-000443,0.8463,under
bus_xfmr-000443,0.8463,under
bus_fuse-xfmr-000444,0.651,under
bus_xfmr-000444,0.651,under
bus_fuse-xfmr-000445,0.651,under
bus_xfmr-000445,0.6509,under
bus_fuse-xfmr-000446,0.8462,under
bus_xfmr-000446,0.8461,under
bus_fuse-xfmr-000447,0.651,under
bus_xfmr-000447,0.6509,under
bus_fuse-xfmr-000448,0.651,under
bus_xfmr-000448,0.6509,under
bus_fuse-xfmr-000449,0.8463,under
bus_xfmr-000449,0.8461,under
bus_fuse-xfmr-000450,0.8463,under
bus_xfmr-000450,0.8464,under
bus_fuse-xfmr-000451,0.651,under
bus_xfmr-000451,0.651,under
bus_fuse-xfmr-000452,0.651,under
bus_xfmr-000452,0.6509,under
bus_fuse-xfmr-000453,0.9074,under
bus_xfmr-000453,0.9075,under
bus_fuse-xfmr-000454,0.8462,under
bus_xfmr-000454,0.846,under
bus_fuse-xfmr-000455,0.9074,under
bus_xfmr-000455,0.9073,under
bus_fuse-xfmr-000456,0.651,under
bus_xfmr-000456,0.651,under
bus_fuse-xfmr-000457,0.8463,under
bus_xfmr-000457,0.8462,under
bus_fuse-xfmr-000458,0.6511,under
bus_xfmr-000458,0.6517,under
bus_fuse-xfmr-000459,0.651,under
bus_xfmr-000459,0.6509,under
bus_jct-fdr-0002-006,0.902,under
bus_fuse-xfmr-000460,0.8389,under
bus_xfmr-000460,0.8389,under
bus_fuse-xfmr-000461,0.6365,under
bus_xfmr-000461,0.6365,under
bus_fuse-xfmr-000462,0.8389,under
bus_xfmr-000462,0.8389,under
bus_fuse-xfmr-000463,0.6364,under
bus_xfmr-000463,0.6359,under
bus_fuse-xfmr-000464,0.6365,under
bus_xfmr-000464,0.6365,under
bus_fuse-xfmr-000465,0.8389,under
bus_xfmr-000465,0.8389,under
bus_fuse-xfmr-000466,0.6364,under
bus_xfmr-000466,0.6358,under
bus_fuse-xfmr-000467,0.6364,under
bus_xfmr-000467,0.6355,under
bus_fuse-xfmr-000468,0.8389,under
bus_xfmr-000468,0.8388,under
bus_fuse-xfmr-000469,0.8389,under
bus_xfmr-000469,0.8388,under
bus_fuse-xfmr-000470,0.8389,under
bus_xfmr-000470,0.8389,under
bus_fuse-xfmr-000471,0.902,under
bus_xfmr-000471,0.902,under
bus_fuse-xfmr-000472,0.6365,under
bus_xfmr-000472,0.6366,under
bus_fuse-xfmr-000473,0.6365,under
bus_xfmr-000473,0.6361,under
bus_fuse-xfmr-000474,0.8389,under
bus_xfmr-000474,0.8387,under
bus_fuse-xfmr-000475,0.6365,under
bus_xfmr-000475,0.636,under
bus_fuse-xfmr-000476,0.6363,under
bus_xfmr-000476,0.6349,under
bus_fuse-xfmr-000477,0.8389,under
bus_xfmr-000477,0.8388,under
bus_fuse-xfmr-000478,0.8389,under
bus_xfmr-000478,0.8389,under
bus_jct-fdr-0002-007,0.9001,under
bus_fuse-xfmr-000479,0.8364,under
bus_xfmr-000479,0.8364,under
bus_fuse-xfmr-000480,0.6315,under
bus_xfmr-000480,0.6315,under
bus_fuse-xfmr-000481,0.9001,under
bus_xfmr-000481,0.9001,under
bus_fuse-xfmr-000482,0.6315,under
bus_xfmr-000482,0.6314,under
bus_fuse-xfmr-000483,0.6315,under
bus_xfmr-000483,0.6312,under
bus_fuse-xfmr-000484,0.8364,under
bus_xfmr-000484,0.8365,under
bus_fuse-xfmr-000485,0.8364,under
bus_xfmr-000485,0.8363,under
bus_fuse-xfmr-000486,0.8364,under
bus_xfmr-000486,0.8364,under
bus_fuse-xfmr-000487,0.6315,under
bus_xfmr-000487,0.6314,under
bus_fuse-xfmr-000488,0.8363,under
bus_xfmr-000488,0.8356,under
bus_fuse-xfmr-000489,0.8364,under
bus_xfmr-000489,0.8365,under
bus_fuse-xfmr-000490,0.8364,under
bus_xfmr-000490,0.8364,under
bus_fuse-xfmr-000491,0.8364,under
bus_xfmr-000001_sec,0.7364,under
bus_xfmr-000002_sec,0.747,under
bus_xfmr-000003_sec,0.7489,under
bus_xfmr-000004_sec,0.7463,under
bus_xfmr-000005_sec,0.751,under
bus_xfmr-000006_sec,0.2462,under
bus_xfmr-000007_sec,0.563,under
bus_xfmr-000008_sec,0.746,under
bus_xfmr-000009_sec,0.7482,under
bus_xfmr-000010_sec,0.7482,under
bus_xfmr-000011_sec,0.7472,under
bus_xfmr-000012_sec,0.7482,under
bus_xfmr-000013_sec,0.7577,under
bus_xfmr-000014_sec,0.7363,under
bus_xfmr-000015_sec,0.6624,under
bus_xfmr-000016_sec,0.7429,under
bus_xfmr-000017_sec,0.7552,under
bus_xfmr-000018_sec,0.7119,under
bus_xfmr-000019_sec,0.7459,under
bus_xfmr-000020_sec,0.7581,under
bus_xfmr-000021_sec,0.2441,under
bus_xfmr-000022_sec,0.7481,under
bus_xfmr-000023_sec,0.7454,under
bus_xfmr-000024_sec,0.7457,under
bus_xfmr-000025_sec,0.7533,under
bus_xfmr-000026_sec,0.7478,under
bus_xfmr-000027_sec,0.7521,under
bus_xfmr-000028_sec,0.748,under
bus_xfmr-000029_sec,0.7407,under
bus_xfmr-000030_sec,0.7464,under
bus_xfmr-000031_sec,0.7462,under
bus_xfmr-000032_sec,0.7452,under
bus_xfmr-000033_sec,0.7466,under
bus_xfmr-000034_sec,0.7343,under
bus_xfmr-000035_sec,0.7469,under
bus_xfmr-000036_sec,0.7301,under
bus_xfmr-000037_sec,0.3681,under
bus_xfmr-000038_sec,0.757,under
bus_xfmr-000039_sec,0.7359,under
bus_xfmr-000040_sec,0.7465,under
bus_xfmr-000041_sec,0.7284,under
bus_xfmr-000042_sec,0.7465,under
bus_xfmr-000043_sec,0.747,under
bus_xfmr-000044_sec,0.7472,under
bus_xfmr-000045_sec,0.7542,under
bus_xfmr-000046_sec,0.7185,under
bus_xfmr-000047_sec,0.7091,under
bus_xfmr-000048_sec,0.6953,under
bus_xfmr-000049_sec,0.474,under
bus_xfmr-000050_sec,0.6708,under
bus_xfmr-000051_sec,0.7067,under
bus_xfmr-000052_sec,0.7085,under
bus_xfmr-000053_sec,0.7123,under
bus_xfmr-000054_sec,0.7098,under
bus_xfmr-000055_sec,0.6218,under
bus_xfmr-000056_sec,0.708,under
bus_xfmr-000057_sec,0.7141,under
bus_xfmr-000058_sec,0.7115,under
bus_xfmr-000059_sec,0.7097,under
bus_xfmr-000060_sec,0.7117,under
bus_xfmr-000061_sec,0.2469,under
bus_xfmr-000062_sec,0.7153,under
bus_xfmr-000063_sec,0.7114,under
bus_xfmr-000064_sec,0.6523,under
bus_xfmr-000065_sec,0.5963,under
bus_xfmr-000066_sec,0.6548,under
bus_xfmr-000067_sec,0.2008,under
bus_xfmr-000068_sec,0.6788,under
bus_xfmr-000069_sec,0.7115,under
bus_xfmr-000070_sec,0.7089,under
bus_xfmr-000071_sec,0.7095,under
bus_xfmr-000072_sec,0.709,under
bus_xfmr-000073_sec,0.7078,under
bus_xfmr-000074_sec,0.709,under
bus_xfmr-000075_sec,0.7205,under
bus_xfmr-000076_sec,0.6818,under
bus_xfmr-000077_sec,0.4889,under
bus_xfmr-000078_sec,0.7121,under
bus_xfmr-000079_sec,0.7275,under
bus_xfmr-000080_sec,0.7073,under
bus_xfmr-000081_sec,0.6918,under
bus_xfmr-000082_sec,0.6967,under
bus_xfmr-000083_sec,0.701,under
bus_xfmr-000084_sec,0.5919,under
bus_xfmr-000085_sec,0.7123,under
bus_xfmr-000086_sec,0.6974,under
bus_xfmr-000087_sec,0.7078,under
bus_xfmr-000088_sec,0.7088,under
bus_xfmr-000089_sec,0.4793,under
bus_xfmr-000090_sec,0.697,under
bus_xfmr-000091_sec,0.6799,under
bus_xfmr-000092_sec,0.6769,under
bus_xfmr-000093_sec,0.6767,under
bus_xfmr-000094_sec,0.5407,under
bus_xfmr-000095_sec,0.3681,under
bus_xfmr-000096_sec,0.679,under
bus_xfmr-000097_sec,0.6801,under
bus_xfmr-000098_sec,0.6775,under
bus_xfmr-000099_sec,0.6788,under
bus_xfmr-000100_sec,0.6754,under
bus_xfmr-000101_sec,0.6754,under
bus_xfmr-000102_sec,0.6775,under
bus_xfmr-000103_sec,0.6771,under
bus_xfmr-000104_sec,0.2494,under
bus_xfmr-000105_sec,0.6759,under
bus_xfmr-000106_sec,0.6802,under
bus_xfmr-000107_sec,0.6773,under
bus_xfmr-000108_sec,0.6772,under
bus_xfmr-000109_sec,0.6267,under
bus_xfmr-000110_sec,0.6756,under
bus_xfmr-000111_sec,0.6798,under
bus_xfmr-000112_sec,0.2375,under
bus_xfmr-000113_sec,0.677,under
bus_xfmr-000114_sec,0.6762,under
bus_xfmr-000115_sec,0.6854,under
bus_xfmr-000116_sec,0.6864,under
bus_xfmr-000117_sec,0.5627,under
bus_xfmr-000118_sec,0.676,under
bus_xfmr-000119_sec,0.6774,under
bus_xfmr-000120_sec,0.667,under
bus_xfmr-000121_sec,0.6764,under
bus_xfmr-000122_sec,0.6614,under
bus_xfmr-000123_sec,0.6772,under
bus_xfmr-000124_sec,0.6768,under
bus_xfmr-000125_sec,0.6039,under
bus_xfmr-000126_sec,0.65,under
bus_xfmr-000127_sec,0.677,under
bus_xfmr-000128_sec,0.6804,under
bus_xfmr-000129_sec,0.6498,under
bus_xfmr-000130_sec,0.5971,under
bus_xfmr-000131_sec,0.4799,under
bus_xfmr-000132_sec,0.081,under
bus_xfmr-000133_sec,0.4265,under
bus_xfmr-000134_sec,0.6123,under
bus_xfmr-000135_sec,0.6811,under
bus_xfmr-000136_sec,0.6499,under
bus_xfmr-000137_sec,0.6512,under
bus_xfmr-000138_sec,0.6488,under
bus_xfmr-000139_sec,0.2126,under
bus_xfmr-000140_sec,0.6541,under
bus_xfmr-000141_sec,0.2097,under
bus_xfmr-000142_sec,0.6573,under
bus_xfmr-000143_sec,0.6477,under
bus_xfmr-000144_sec,0.6581,under
bus_xfmr-000145_sec,0.6513,under
bus_xfmr-000146_sec,0.6493,under
bus_xfmr-000147_sec,0.6491,under
bus_xfmr-000148_sec,0.6525,under
bus_xfmr-000149_sec,0.6496,under
bus_xfmr-000150_sec,0.6499,under
bus_xfmr-000151_sec,0.6479,under
bus_xfmr-000152_sec,0.6474,under
bus_xfmr-000153_sec,0.6493,under
bus_xfmr-000154_sec,0.6485,under
bus_xfmr-000155_sec,0.6592,under
bus_xfmr-000156_sec,0.6486,under
bus_xfmr-000157_sec,0.6509,under
bus_xfmr-000158_sec,0.6613,under
bus_xfmr-000159_sec,0.648,under
bus_xfmr-000160_sec,0.6552,under
bus_xfmr-000161_sec,0.6472,under
bus_xfmr-000162_sec,0.6477,under
bus_xfmr-000163_sec,0.6337,under
bus_xfmr-000164_sec,0.1353,under
bus_xfmr-000165_sec,0.6456,under
bus_xfmr-000166_sec,0.6373,under
bus_xfmr-000167_sec,0.6474,under
bus_xfmr-000168_sec,0.6474,under
bus_xfmr-000169_sec,0.6511,under
bus_xfmr-000170_sec,0.6579,under
bus_xfmr-000171_sec,0.6529,under
bus_xfmr-000172_sec,0.6526,under
bus_xfmr-000173_sec,0.4621,under
bus_xfmr-000174_sec,0.6366,under
bus_xfmr-000175_sec,0.6008,under
bus_xfmr-000176_sec,0.5556,under
bus_xfmr-000177_sec,0.6487,under
bus_xfmr-000178_sec,0.35,under
bus_xfmr-000179_sec,0.1166,under
bus_xfmr-000180_sec,0.1376,under
bus_xfmr-000181_sec,0.6104,under
bus_xfmr-000182_sec,0.626,under
bus_xfmr-000183_sec,0.636,under
bus_xfmr-000184_sec,0.038,under
bus_xfmr-000185_sec,0.6138,under
bus_xfmr-000186_sec,0.2853,under
bus_xfmr-000187_sec,0.4112,under
bus_xfmr-000188_sec,0.6306,under
bus_xfmr-000189_sec,0.6264,under
bus_xfmr-000190_sec,0.6275,under
bus_xfmr-000191_sec,0.6259,under
bus_xfmr-000192_sec,0.6275,under
bus_xfmr-000193_sec,0.6278,under
bus_xfmr-000194_sec,0.6329,under
bus_xfmr-000195_sec,0.6195,under
bus_xfmr-000196_sec,0.6295,under
bus_xfmr-000197_sec,0.6266,under
bus_xfmr-000198_sec,0.132,under
bus_xfmr-000199_sec,0.6372,under
bus_xfmr-000200_sec,0.6274,under
bus_xfmr-000201_sec,0.6261,under
bus_xfmr-000202_sec,0.6336,under
bus_xfmr-000203_sec,0.5784,under
bus_xfmr-000204_sec,0.6373,under
bus_xfmr-000205_sec,0.6281,under
bus_xfmr-000206_sec,0.6269,under
bus_xfmr-000207_sec,0.6263,under
bus_xfmr-000208_sec,0.6302,under
bus_xfmr-000209_sec,0.6277,under
bus_xfmr-000210_sec,0.6367,under
bus_xfmr-000211_sec,0.6261,under
bus_xfmr-000212_sec,0.6284,under
bus_xfmr-000213_sec,0.1601,under
bus_xfmr-000214_sec,0.6261,under
bus_xfmr-000215_sec,0.6264,under
bus_xfmr-000216_sec,0.6158,under
bus_xfmr-000217_sec,0.5854,under
bus_xfmr-000218_sec,0.6278,under
bus_xfmr-000219_sec,0.6146,under
bus_xfmr-000220_sec,0.6271,under
bus_xfmr-000221_sec,0.6149,under
bus_xfmr-000222_sec,0.6265,under
bus_xfmr-000223_sec,0.6182,under
bus_xfmr-000224_sec,0.6253,under
bus_xfmr-000225_sec,0.5988,under
bus_xfmr-000226_sec,0.6074,under
bus_xfmr-000227_sec,0.6094,under
bus_xfmr-000228_sec,0.5663,under
bus_xfmr-000229_sec,0.5914,under
bus_xfmr-000230_sec,0.4079,under
bus_xfmr-000231_sec,0.6092,under
bus_xfmr-000232_sec,0.6117,under
bus_xfmr-000233_sec,0.5943,under
bus_xfmr-000234_sec,0.6081,under
bus_xfmr-000235_sec,0.6074,under
bus_xfmr-000236_sec,0.5869,under
bus_xfmr-000237_sec,0.6084,under
bus_xfmr-000238_sec,0.6099,under
bus_xfmr-000239_sec,0.6004,under
bus_xfmr-000240_sec,0.5618,under
bus_xfmr-000241_sec,0.6016,under
bus_xfmr-000242_sec,0.6077,under
bus_xfmr-000243_sec,0.5598,under
bus_xfmr-000244_sec,0.6082,under
bus_xfmr-000245_sec,0.3634,under
bus_xfmr-000246_sec,0.6075,under
bus_xfmr-000247_sec,0.537,under
bus_xfmr-000248_sec,0.5791,under
bus_xfmr-000249_sec,0.598,under
bus_xfmr-000250_sec,0.6087,under
bus_xfmr-000251_sec,0.6014,under
bus_xfmr-000252_sec,0.5976,under
bus_xfmr-000253_sec,0.5582,under
bus_xfmr-000254_sec,0.6089,under
bus_xfmr-000255_sec,0.6097,under
bus_xfmr-000256_sec,0.6078,under
bus_xfmr-000257_sec,0.5725,under
bus_xfmr-000258_sec,0.609,under
bus_xfmr-000259_sec,0.6093,under
bus_xfmr-000260_sec,0.5767,under
bus_xfmr-000261_sec,0.609,under
bus_xfmr-000262_sec,0.6075,under
bus_xfmr-000263_sec,0.6086,under
bus_xfmr-000264_sec,0.6092,under
bus_xfmr-000265_sec,0.6143,under
bus_xfmr-000266_sec,0.5329,under
bus_xfmr-000267_sec,0.5813,under
bus_xfmr-000268_sec,0.1737,under
bus_xfmr-000269_sec,0.6092,under
bus_xfmr-000270_sec,0.6087,under
bus_xfmr-000271_sec,0.5999,under
bus_xfmr-000272_sec,0.4669,under
bus_xfmr-000273_sec,0.5615,under
bus_xfmr-000274_sec,0.5838,under
bus_xfmr-000275_sec,0.3104,under
bus_xfmr-000276_sec,0.5991,under
bus_xfmr-000277_sec,0.6032,under
bus_xfmr-000278_sec,0.6011,under
bus_xfmr-000279_sec,0.598,under
bus_xfmr-000280_sec,0.6042,under
bus_xfmr-000281_sec,0.5999,under
bus_xfmr-000282_sec,0.6001,under
bus_xfmr-000283_sec,0.5994,under
bus_xfmr-000284_sec,0.2473,under
bus_xfmr-000285_sec,0.5987,under
bus_xfmr-000286_sec,0.5991,under
bus_xfmr-000287_sec,0.6049,under
bus_xfmr-000288_sec,0.599,under
bus_xfmr-000289_sec,0.575,under
bus_xfmr-000290_sec,0.6087,under
bus_xfmr-000291_sec,0.6,under
bus_xfmr-000292_sec,0.5129,under
bus_xfmr-000293_sec,0.6008,under
bus_xfmr-000294_sec,0.3507,under
bus_xfmr-000295_sec,0.5979,under
bus_xfmr-000296_sec,0.5977,under
bus_xfmr-000297_sec,0.3428,under
bus_xfmr-000298_sec,0.5981,under
bus_xfmr-000299_sec,0.3727,under
bus_xfmr-000300_sec,0.5985,under
bus_xfmr-000301_sec,0.5982,under
bus_xfmr-000302_sec,0.5996,under
bus_xfmr-000303_sec,0.5988,under
bus_xfmr-000304_sec,0.6012,under
bus_xfmr-000305_sec,0.595,under
bus_xfmr-000306_sec,0.5993,under
bus_xfmr-000307_sec,0.5987,under
bus_xfmr-000308_sec,0.5985,under
bus_xfmr-000309_sec,0.6012,under
bus_xfmr-000310_sec,0.5934,under
bus_xfmr-000311_sec,0.4132,under
bus_xfmr-000312_sec,0.6024,under
bus_xfmr-000313_sec,0.6071,under
bus_xfmr-000314_sec,0.5991,under
bus_xfmr-000315_sec,0.5919,under
bus_xfmr-000316_sec,0.5954,under
bus_xfmr-000317_sec,0.5573,under
bus_xfmr-000318_sec,0.5929,under
bus_xfmr-000319_sec,0.5945,under
bus_xfmr-000320_sec,0.0795,under
bus_xfmr-000321_sec,0.5983,under
bus_xfmr-000322_sec,0.5934,under
bus_xfmr-000323_sec,0.2795,under
bus_xfmr-000324_sec,0.5932,under
bus_xfmr-000325_sec,0.594,under
bus_xfmr-000326_sec,0.5954,under
bus_xfmr-000327_sec,0.1954,under
bus_xfmr-000328_sec,0.5767,under
bus_xfmr-000329_sec,0.5404,under
bus_xfmr-000330_sec,0.5949,under
bus_xfmr-000331_sec,0.5819,under
bus_xfmr-000332_sec,0.2499,under
bus_xfmr-000333_sec,0.5929,under
bus_xfmr-000334_sec,0.5926,under
bus_xfmr-000335_sec,0.6006,under
bus_xfmr-000336_sec,0.5931,under
bus_xfmr-000337_sec,0.603,under
bus_xfmr-000338_sec,0.3705,under
bus_xfmr-000339_sec,0.5945,under
bus_xfmr-000340_sec,0.5878,under
bus_xfmr-000341_sec,0.6012,under
bus_xfmr-000342_sec,0.585,under
bus_xfmr-000343_sec,0.5926,under
bus_xfmr-000344_sec,0.5931,under
bus_xfmr-000345_sec,0.5756,under
bus_xfmr-000346_sec,0.5962,under
bus_xfmr-000347_sec,0.0879,under
bus_xfmr-000348_sec,0.5935,under
bus_xfmr-000349_sec,0.4951,under
bus_xfmr-000350_sec,0.5546,under
bus_xfmr-000351_sec,0.5931,under
bus_xfmr-000352_sec,0.2765,under
bus_xfmr-000353_sec,0.2542,under
bus_xfmr-000354_sec,0.3893,under
bus_xfmr-000355_sec,0.5753,under
bus_xfmr-000356_sec,0.5958,under
bus_xfmr-000357_sec,0.6019,under
bus_xfmr-000358_sec,0.5927,under
bus_xfmr-000359_sec,0.5925,under
bus_xfmr-000360_sec,0.5516,under
bus_xfmr-000361_sec,0.5921,under
bus_xfmr-000362_sec,0.1531,under
bus_xfmr-000363_sec,0.5964,under
bus_xfmr-000364_sec,0.594,under
bus_xfmr-000365_sec,0.7468,under
bus_xfmr-000366_sec,0.7471,under
bus_xfmr-000367_sec,0.6665,under
bus_xfmr-000368_sec,0.7463,under
bus_xfmr-000369_sec,0.6093,under
bus_xfmr-000370_sec,0.7519,under
bus_xfmr-000371_sec,0.746,under
bus_xfmr-000372_sec,0.63,under
bus_xfmr-000373_sec,0.5427,under
bus_xfmr-000374_sec,0.613,under
bus_xfmr-000375_sec,0.7476,under
bus_xfmr-000376_sec,0.7408,under
bus_xfmr-000377_sec,0.7455,under
bus_xfmr-000378_sec,0.7483,under
bus_xfmr-000379_sec,0.7413,under
bus_xfmr-000380_sec,0.7516,under
bus_xfmr-000381_sec,0.7462,under
bus_xfmr-000382_sec,0.7431,under
bus_xfmr-000383_sec,0.7476,under
bus_xfmr-000384_sec,0.7145,under
bus_xfmr-000385_sec,0.7178,under
