timestamp,temperature,humidity,wind_speed,ghi,cloud_cover,is_heatwave,is_storm
2020-12-04 15:00,67.9,26.8,9.8,636.0,36.5,0,0
2020-12-04 16:00,65.8,33.4,5.2,440.0,44.7,0,0
2020-12-04 17:00,60.7,33.3,12.4,208.8,24.8,0,0
2020-12-04 18:00,56.3,39.8,10.4,0.0,40.3,0,0
2020-12-04 19:00,52.2,31.6,7.9,0.0,39.0,0,0
2020-12-04 20:00,48.9,34.6,8.7,0.0,6.0,0,0
2020-12-04 21:00,45.2,36.8,11.5,0.0,25.5,0,0
2020-12-04 22:00,44.3,47.4,10.8,0.0,14.4,0,0
2020-12-04 23:00,48.7,44.0,4.3,0.0,49.2,0,0
2020-12-05 00:00,47.3,42.2,12.4,0.0,27.3,0,0
2020-12-05 01:00,46.6,36.8,5.4,0.0,37.0,0,0
2020-12-05 02:00,45.2,38.0,7.8,0.0,26.8,0,0
2020-12-05 03:00,47.5,46.5,6.2,0.0,22.3,0,0
2020-12-05 04:00,48.9,33.1,4.5,0.0,21.7,0,0
2020-12-05 05:00,56.7,39.5,12.6,0.0,21.5,0,0
2020-12-05 06:00,54.7,30.3,3.9,0,33.4,0,0
2020-12-05 07:00,58.3,40.8,6.0,223.3,27.4,0,0
2020-12-05 08:00,65.2,35.0,7.6,418.7,31.1,0,0
2020-12-05 09:00,65.6,25.2,3.5,683.8,25.3,0,0
2020-12-05 10:00,67.6,22.6,13.0,864.9,15.9,0,0
2020-12-05 11:00,70.7,38.6,3.8,648.5,35.8,0,0
2020-12-05 12:00,66.3,39.4,2.3,601.6,7.7,0,0
2020-12-05 13:00,67.0,24.6,4.5,866.5,35.2,0,0
2020-12-05 14:00,68.2,30.6,2.5,664.6,11.1,0,0
2020-12-05 15:00,63.7,33.1,5.5,590.4,26.3,0,0
2020-12-05 16:00,61.3,28.9,10.3,441.5,14.2,0,0
2020-12-05 17:00,58.4,42.8,8.1,208.1,16.1,0,0
2020-12-05 18:00,59.9,34.5,1.8,0.0,6.9,0,0
2020-12-05 19:00,52.3,44.0,1.5,0.0,29.7,0,0
2020-12-05 20:00,46.3,33.5,11.9,0.0,30.9,0,0
2020-12-05 21:00,43.4,45.0,9.5,0.0,28.1,0,0
2020-12-05 22:00,43.1,45.4,4.0,0.0,21.0,0,0
2020-12-05 23:00,44.5,41.6,8.9,0.0,22.5,0,0
2020-12-06 00:00,47.9,35.0,1.1,0.0,43.8,0,0
2020-12-06 01:00,44.9,47.0,8.5,0.0,28.2,0,0
2020-12-06 02:00,48.4,36.9,11.5,0.0,18.6,0,0
2020-12-06 03:00,44.3,47.4,6.6,0.0,24.6,0,0
2020-12-06 04:00,44.7,31.2,1.6,0.0,42.4,0,0
2020-12-06 05:00,53.8,27.6,12.0,0.0,11.9,0,0
2020-12-06 06:00,56.2,24.2,2.9,0,6.0,0,0
2020-12-06 07:00,58.1,39.9,2.2,201.7,33.4,0,0
2020-12-06 08:00,60.4,40.9,7.5,471.0,41.8,0,0
2020-12-06 09:00,65.8,22.9,6.4,485.1,7.7,0,0
2020-12-06 10:00,64.6,30.1,1.8,639.2,21.1,0,0
2020-12-06 11:00,70.7,33.3,10.1,628.3,40.8,0,0
2020-12-06 12:00,66.3,30.7,11.9,831.0,45.9,0,0
2020-12-06 13:00,68.3,35.2,10.6,879.2,14.3,0,0
2020-12-06 14:00,67.0,25.9,3.5,850.5,36.5,0,0
2020-12-06 15:00,65.2,34.8,8.7,460.7,25.4,0,0
2020-12-06 16:00,61.4,29.1,1.1,463.4,27.0,0,0
2020-12-06 17:00,62.4,27.5,11.8,226.9,31.4,0,0
2020-12-06 18:00,56.6,34.1,5.8,0.0,39.2,0,0
2020-12-06 19:00,53.8,41.1,10.3,0.0,49.2,0,0
2020-12-06 20:00,48.7,41.0,11.2,0.0,36.2,0,0
2020-12-06 21:00,47.6,27.0,3.4,0.0,38.6,0,0
2020-12-06 22:00,44.7,43.1,5.8,0.0,11.8,0,0
2020-12-06 23:00,44.8,46.2,10.0,0.0,20.5,0,0
2020-12-07 00:00,45.8,40.4,6.5,0.0,6.0,0,0
2020-12-07 01:00,47.3,32.0,1.2,0.0,21.2,0,0
2020-12-07 02:00,47.6,43.5,11.2,0.0,26.8,0,0
2020-12-07 03:00,46.2,27.8,10.7,0.0,34.1,0,0
2020-12-07 04:00,47.6,39.6,12.8,0.0,44.0,0,0
2020-12-07 05:00,53.3,45.0,7.9,0.0,24.0,0,0
2020-12-07 06:00,59.4,33.7,4.5,0,13.7,0,0
2020-12-07 07:00,58.4,39.1,3.4,216.1,8.6,0,0
2020-12-07 08:00,64.6,23.1,10.5,349.1,42.5,0,0
2020-12-07 09:00,67.6,24.9,8.6,675.5,15.1,0,0
2020-12-07 10:00,65.5,33.2,9.0,762.6,38.9,0,0
2020-12-07 11:00,70.4,38.5,10.9,785.6,43.5,0,0
2020-12-07 12:00,71.0,24.2,11.6,613.2,18.7,0,0
2020-12-07 13:00,66.7,31.3,2.6,604.7,5.6,0,0
2020-12-07 14:00,70.3,30.2,11.7,765.9,26.5,0,0
2020-12-07 15:00,63.6,24.8,13.0,548.5,37.1,0,0
2020-12-07 16:00,63.4,27.7,11.0,333.6,10.2,0,0
2020-12-07 17:00,58.4,40.1,8.1,243.9,17.8,0,0
2020-12-07 18:00,55.7,26.1,6.5,0.0,42.5,0,0
2020-12-07 19:00,52.1,40.0,1.8,0.0,29.7,0,0
2020-12-07 20:00,46.8,33.4,7.8,0.0,21.6,0,0
2020-12-07 21:00,47.7,30.1,6.7,0.0,12.3,0,0
2020-12-07 22:00,48.0,38.7,11.3,0.0,31.8,0,0
2020-12-07 23:00,48.0,40.7,12.4,0.0,6.0,0,0
2020-12-08 00:00,45.3,29.6,5.3,0.0,12.4,0,0
2020-12-08 01:00,48.2,39.6,9.4,0.0,22.4,0,0
2020-12-08 02:00,48.0,31.2,2.0,0.0,32.9,0,0
2020-12-08 03:00,45.4,40.2,2.5,0.0,31.0,0,0
2020-12-08 04:00,45.7,43.9,6.7,0.0,5.7,0,0
2020-12-08 05:00,55.3,27.9,11.6,0.0,12.0,0,0
2020-12-08 06:00,59.7,31.8,11.3,0,24.2,0,0
2020-12-08 07:00,60.8,30.0,3.2,239.9,50.0,0,0
2020-12-08 08:00,64.3,34.1,3.3,350.8,7.7,0,0
2020-12-08 09:00,63.1,31.4,7.0,608.5,36.6,0,0
2020-12-08 10:00,65.9,29.6,10.2,533.7,6.4,0,0
2020-12-08 11:00,70.9,21.8,7.3,945.4,15.0,0,0
2020-12-08 12:00,66.5,23.4,9.7,649.8,24.2,0,0
2020-12-08 13:00,68.4,26.0,3.3,789.8,48.5,0,0
2020-12-08 14:00,69.8,35.2,2.5,850.0,14.7,0,0
2020-12-08 15:00,64.2,23.3,4.4,568.6,38.8,0,0
2020-12-08 16:00,63.6,22.1,5.8,456.9,48.4,0,0
2020-12-08 17:00,59.5,35.0,2.2,162.3,12.0,0,0
2020-12-08 18:00,57.2,28.7,4.1,0.0,31.4,0,0
2020-12-08 19:00,54.7,37.8,12.2,0.0,45.7,0,0
2020-12-08 20:00,46.0,31.3,5.4,0.0,47.6,0,0
2020-12-08 21:00,46.7,42.6,8.6,0.0,8.5,0,0
2020-12-08 22:00,45.0,39.0,2.5,0.0,11.0,0,0
2020-12-08 23:00,44.4,42.4,3.2,0.0,16.1,0,0
2020-12-09 00:00,47.9,45.5,2.7,0.0,40.1,0,0
2020-12-09 01:00,44.9,41.3,1.1,0.0,16.8,0,0
2020-12-09 02:00,48.2,40.1,7.9,0.0,41.9,0,0
2020-12-09 03:00,45.5,33.2,4.6,0.0,45.5,0,0
2020-12-09 04:00,44.8,27.7,8.0,0.0,32.0,0,0
2020-12-09 05:00,52.3,28.5,2.6,0.0,11.5,0,0
2020-12-09 06:00,57.5,25.8,12.1,0,7.2,0,0
2020-12-09 07:00,59.7,32.3,12.8,172.7,25.5,0,0
2020-12-09 08:00,64.0,24.7,6.3,482.4,41.8,0,0
2020-12-09 09:00,63.2,40.3,8.2,706.3,14.4,0,0
2020-12-09 10:00,64.6,35.6,8.6,850.1,12.1,0,0
2020-12-09 11:00,67.9,38.6,2.8,937.6,6.4,0,0
2020-12-09 12:00,71.5,38.2,6.5,749.6,35.3,0,0
2020-12-09 13:00,67.5,32.2,12.7,821.7,9.0,0,0
2020-12-09 14:00,65.6,29.0,6.4,742.2,46.8,0,0
2020-12-09 15:00,67.9,34.5,3.7,526.5,44.9,0,0
2020-12-09 16:00,62.3,40.6,10.4,413.7,49.1,0,0
2020-12-09 17:00,58.3,32.3,11.6,222.8,17.7,0,0
2020-12-09 18:00,58.9,42.7,7.0,0.0,14.0,0,0
2020-12-09 19:00,52.2,44.3,4.0,0.0,46.1,0,0
2020-12-09 20:00,46.0,32.8,6.3,0.0,25.1,0,0
2020-12-09 21:00,47.2,38.5,9.5,0.0,39.4,0,0
2020-12-09 22:00,48.2,42.1,10.7,0.0,11.9,0,0
2020-12-09 23:00,47.5,42.8,10.2,0.0,31.8,0,0
2020-12-10 00:00,48.7,36.0,7.6,0.0,15.4,0,0
2020-12-10 01:00,48.1,40.5,6.9,0.0,17.4,0,0
2020-12-10 02:00,43.8,41.8,1.6,0.0,15.0,0,0
2020-12-10 03:00,43.7,31.8,3.2,0.0,17.6,0,0
2020-12-10 04:00,46.9,36.9,10.0,0.0,45.7,0,0
2020-12-10 05:00,54.2,44.3,4.6,0.0,24.1,0,0
2020-12-10 06:00,59.3,28.6,7.2,0,19.4,0,0
2020-12-10 07:00,60.2,37.1,9.3,225.5,44.4,0,0
2020-12-10 08:00,62.7,27.6,5.8,437.5,8.4,0,0
2020-12-10 09:00,65.3,27.6,7.0,538.8,23.1,0,0
2020-12-10 10:00,70.0,39.8,5.6,754.2,29.3,0,0
2020-12-10 11:00,69.6,22.9,8.9,904.8,22.0,0,0
2020-12-10 12:00,66.8,26.5,6.6,637.5,46.9,0,0
2020-12-10 13:00,70.9,32.9,6.0,861.8,30.5,0,0
2020-12-10 14:00,69.2,30.7,3.9,768.2,10.7,0,0
2020-12-10 15:00,66.5,30.1,4.2,638.4,13.1,0,0
2020-12-10 16:00,61.0,25.3,1.4,361.7,42.3,0,0
2020-12-10 17:00,61.3,34.0,3.5,156.5,22.6,0,0
2020-12-10 18:00,60.2,32.8,12.6,0.0,7.8,0,0
2020-12-10 19:00,55.7,38.9,4.2,0.0,25.6,0,0
2020-12-10 20:00,46.4,38.5,13.0,0.0,14.2,0,0
2020-12-10 21:00,45.3,38.4,12.8,0.0,7.5,0,0
2020-12-10 22:00,45.3,39.2,7.2,0.0,47.9,0,0
2020-12-10 23:00,46.9,32.4,2.8,0.0,25.7,0,0
2020-12-11 00:00,48.3,30.4,6.3,0.0,23.6,0,0
2020-12-11 01:00,43.2,41.4,9.3,0.0,45.9,0,0
2020-12-11 02:00,46.1,34.8,10.8,0.0,35.4,0,0
2020-12-11 03:00,49.0,31.6,12.9,0.0,44.7,0,0
2020-12-11 04:00,47.7,33.6,7.0,0.0,50.0,0,0
2020-12-11 05:00,52.4,32.8,5.9,0.0,23.2,0,0
2020-12-11 06:00,55.1,35.2,4.3,0,30.1,0,0
2020-12-11 07:00,58.9,40.0,12.0,169.4,27.5,0,0
2020-12-11 08:00,64.5,26.5,5.8,476.8,17.8,0,0
2020-12-11 09:00,67.0,22.0,2.9,600.9,19.6,0,0
2020-12-11 10:00,64.6,27.8,10.6,799.8,43.1,0,0
2020-12-11 11:00,68.6,25.5,1.7,947.7,10.5,0,0
2020-12-11 12:00,69.6,30.1,6.2,848.9,45.8,0,0
2020-12-11 13:00,69.5,36.7,7.3,596.6,28.8,0,0
2020-12-11 14:00,68.0,34.2,7.8,826.7,14.1,0,0
2020-12-11 15:00,62.7,38.5,2.1,599.9,33.5,0,0
2020-12-11 16:00,60.6,30.1,9.9,496.3,37.6,0,0
2020-12-11 17:00,58.6,33.5,1.7,241.4,35.1,0,0
2020-12-11 18:00,57.9,36.7,4.6,0.0,12.8,0,0
2020-12-11 19:00,51.1,34.7,6.5,0.0,13.7,0,0
2020-12-11 20:00,44.2,35.2,5.0,0.0,35.5,0,0
2020-12-11 21:00,45.9,43.0,11.5,0.0,30.0,0,0
2020-12-11 22:00,44.5,42.7,1.0,0.0,12.3,0,0
2020-12-11 23:00,45.3,37.3,11.4,0.0,36.1,0,0
2020-12-12 00:00,43.2,41.1,3.9,0.0,8.9,0,0
2020-12-12 01:00,45.9,45.3,4.6,0.0,46.1,0,0
2020-12-12 02:00,47.6,41.1,7.8,0.0,38.5,0,0
2020-12-12 03:00,48.5,35.8,11.0,0.0,20.8,0,0
2020-12-12 04:00,48.4,27.4,8.7,0.0,30.6,0,0
2020-12-12 05:00,56.5,37.3,6.6,0.0,46.4,0,0
2020-12-12 06:00,55.9,36.1,2.3,0,44.7,0,0
2020-12-12 07:00,58.5,32.1,3.8,170.8,45.6,0,0
2020-12-12 08:00,63.6,38.2,11.3,389.1,12.9,0,0
2020-12-12 09:00,64.2,36.6,2.2,555.8,34.0,0,0
2020-12-12 10:00,67.7,32.9,2.4,574.4,47.4,0,0
2020-12-12 11:00,66.5,32.7,10.2,934.9,38.3,0,0
2020-12-12 12:00,66.4,23.2,11.1,967.7,43.7,0,0
2020-12-12 13:00,65.9,33.3,5.1,593.4,32.8,0,0
2020-12-12 14:00,67.2,28.2,4.7,785.7,34.2,0,0
2020-12-12 15:00,63.7,40.9,11.4,636.6,32.8,0,0
2020-12-12 16:00,60.6,23.8,9.3,386.5,46.3,0,0
2020-12-12 17:00,61.7,28.9,11.2,215.8,21.8,0,0
2020-12-12 18:00,57.8,40.3,9.8,0.0,18.7,0,0
2020-12-12 19:00,51.4,43.7,6.5,0.0,14.3,0,0
2020-12-12 20:00,47.9,31.0,4.4,0.0,27.5,0,0
2020-12-12 21:00,43.1,39.8,7.4,0.0,42.3,0,0
2020-12-12 22:00,47.2,30.6,7.0,0.0,36.1,0,0
2020-12-12 23:00,46.9,27.0,3.0,0.0,29.9,0,0
2020-12-13 00:00,48.3,32.2,5.8,0.0,39.6,0,0
2020-12-13 01:00,46.4,46.5,4.3,0.0,15.7,0,0
2020-12-13 02:00,45.8,41.4,11.0,0.0,24.6,0,0
2020-12-13 03:00,44.0,27.8,7.6,0.0,7.6,0,0
2020-12-13 04:00,47.9,45.8,4.6,0.0,41.6,0,0
2020-12-13 05:00,56.9,35.3,2.4,0.0,38.2,0,0
2020-12-13 06:00,59.7,28.9,7.9,0,7.2,0,0
2020-12-13 07:00,61.1,33.4,8.1,183.9,27.9,0,0
2020-12-13 08:00,65.5,37.6,5.9,393.8,23.8,0,0
2020-12-13 09:00,66.5,30.8,10.9,496.2,34.6,0,0
2020-12-13 10:00,65.5,24.1,9.6,740.6,6.4,0,0
2020-12-13 11:00,68.8,36.3,6.6,691.7,14.7,0,0
2020-12-13 12:00,71.5,27.4,1.6,780.7,25.8,0,0
2020-12-13 13:00,67.2,30.8,6.0,707.4,40.4,0,0
2020-12-13 14:00,69.5,32.1,5.0,725.7,7.5,0,0
2020-12-13 15:00,65.8,23.2,1.6,551.5,40.9,0,0
2020-12-13 16:00,62.6,36.9,8.3,347.1,42.8,0,0
2020-12-13 17:00,59.0,25.5,7.6,204.8,43.2,0,0
2020-12-13 18:00,60.2,36.2,2.1,0.0,25.0,0,0
2020-12-13 19:00,51.9,29.1,8.0,0.0,26.5,0,0
2020-12-13 20:00,46.7,40.4,10.5,0.0,25.4,0,0
2020-12-13 21:00,48.9,28.2,8.9,0.0,43.8,0,0
2020-12-13 22:00,43.8,42.7,5.3,0.0,35.4,0,0
2020-12-13 23:00,45.7,30.3,11.1,0.0,43.5,0,0
2020-12-14 00:00,47.2,31.5,6.1,0.0,49.4,0,0
2020-12-14 01:00,45.7,39.6,3.1,0.0,45.3,0,0
2020-12-14 02:00,43.1,31.8,4.7,0.0,13.6,0,0
2020-12-14 03:00,48.0,32.4,12.7,0.0,21.2,0,0
2020-12-14 04:00,44.5,45.6,2.3,0.0,33.9,0,0
2020-12-14 05:00,56.9,31.0,8.8,0.0,44.6,0,0
2020-12-14 06:00,59.9,34.2,9.8,0,5.6,0,0
2020-12-14 07:00,58.0,23.7,4.1,252.3,18.4,0,0
2020-12-14 08:00,65.5,36.9,6.3,326.0,5.2,0,0
2020-12-14 09:00,64.4,38.7,3.1,474.4,6.6,0,0
2020-12-14 10:00,68.1,29.3,4.4,672.4,31.3,0,0
2020-12-14 11:00,70.4,22.4,7.7,587.1,20.4,0,0
2020-12-14 12:00,66.2,39.4,3.1,642.6,46.0,0,0
2020-12-14 13:00,70.3,23.0,2.6,942.0,39.3,0,0
2020-12-14 14:00,66.8,27.2,1.2,660.4,32.7,0,0
2020-12-14 15:00,64.6,26.3,11.5,459.2,36.1,0,0
2020-12-14 16:00,66.1,31.7,2.2,337.1,10.9,0,0
2020-12-14 17:00,61.1,25.3,10.9,155.4,43.2,0,0
2020-12-14 18:00,58.4,38.8,12.8,0.0,21.2,0,0
2020-12-14 19:00,53.0,40.6,12.0,0.0,34.5,0,0
2020-12-14 20:00,48.7,31.2,8.8,0.0,39.5,0,0
2020-12-14 21:00,48.0,31.3,6.0,0.0,41.8,0,0
2020-12-14 22:00,47.6,42.3,10.1,0.0,17.2,0,0
2020-12-14 23:00,46.9,35.1,8.1,0.0,41.3,0,0
2020-12-15 00:00,44.2,31.8,9.1,0.0,17.5,0,0
2020-12-15 01:00,47.8,35.8,6.5,0.0,20.3,0,0
2020-12-15 02:00,43.2,31.3,2.3,0.0,18.2,0,0
2020-12-15 03:00,43.4,39.7,2.5,0.0,15.0,0,0
2020-12-15 04:00,44.2,30.7,10.6,0.0,13.7,0,0
2020-12-15 05:00,56.0,40.0,8.6,0.0,46.5,0,0
2020-12-15 06:00,54.8,41.4,12.6,0,7.9,0,0
2020-12-15 07:00,59.4,38.5,1.4,254.9,39.3,0,0
2020-12-15 08:00,64.8,34.7,5.9,379.4,44.7,0,0
2020-12-15 09:00,68.7,24.8,3.9,545.2,29.8,0,0
2020-12-15 10:00,66.7,23.1,11.0,548.9,36.9,0,0
2020-12-15 11:00,71.3,23.5,2.6,603.6,44.2,0,0
2020-12-15 12:00,69.4,30.6,3.6,928.5,11.0,0,0
2020-12-15 13:00,71.6,35.3,6.6,846.2,33.6,0,0
2020-12-15 14:00,69.7,21.5,7.2,552.5,5.5,0,0
2020-12-15 15:00,67.6,35.6,9.7,608.5,22.7,0,0
2020-12-15 16:00,63.6,37.3,2.3,310.7,19.1,0,0
2020-12-15 17:00,59.2,40.4,5.0,181.2,35.8,0,0
2020-12-15 18:00,58.5,39.3,12.7,0.0,15.7,0,0
2020-12-15 19:00,54.0,40.2,4.1,0.0,11.5,0,0
2020-12-15 20:00,44.4,28.1,3.2,0.0,11.9,0,0
2020-12-15 21:00,43.1,35.9,11.4,0.0,13.9,0,0
2020-12-15 22:00,48.5,45.3,1.8,0.0,33.9,0,0
2020-12-15 23:00,47.5,32.4,8.8,0.0,8.3,0,0
2020-12-16 00:00,46.4,38.8,4.7,0.0,30.2,0,0
2020-12-16 01:00,45.9,46.3,9.5,0.0,48.3,0,0
2020-12-16 02:00,43.4,38.9,3.6,0.0,41.5,0,0
2020-12-16 03:00,47.3,36.3,2.4,0.0,45.6,0,0
2020-12-16 04:00,43.6,42.9,11.1,0.0,20.3,0,0
2020-12-16 05:00,54.7,43.1,4.5,0.0,22.5,0,0
2020-12-16 06:00,55.4,27.9,10.2,0,30.0,0,0
2020-12-16 07:00,60.4,27.5,3.7,204.5,14.0,0,0
2020-12-16 08:00,62.7,26.4,11.2,388.0,16.3,0,0
2020-12-16 09:00,68.5,38.5,7.6,517.2,22.2,0,0
2020-12-16 10:00,69.9,33.3,6.2,686.6,27.5,0,0
2020-12-16 11:00,69.4,35.9,4.8,961.6,34.4,0,0
2020-12-16 12:00,71.6,29.0,8.0,813.2,46.0,0,0
2020-12-16 13:00,65.7,32.6,8.8,653.8,9.9,0,0
2020-12-16 14:00,67.1,35.4,7.4,586.7,47.3,0,0
2020-12-16 15:00,65.9,22.1,8.8,687.0,20.1,0,0
2020-12-16 16:00,62.7,38.3,4.3,488.0,46.0,0,0
2020-12-16 17:00,62.1,31.4,7.5,213.4,37.3,0,0
2020-12-16 18:00,55.0,33.3,9.7,0.0,33.8,0,0
2020-12-16 19:00,51.5,41.3,11.4,0.0,8.2,0,0
2020-12-16 20:00,46.6,46.0,12.7,0.0,43.9,0,0
2020-12-16 21:00,46.6,41.6,8.1,0.0,34.2,0,0
2020-12-16 22:00,46.6,36.1,1.7,0.0,46.7,0,0
2020-12-16 23:00,47.0,43.4,11.1,0.0,7.2,0,0
2020-12-17 00:00,45.3,29.7,6.9,0.0,17.8,0,0
2020-12-17 01:00,47.9,35.8,5.9,0.0,16.0,0,0
2020-12-17 02:00,46.3,33.0,2.0,0.0,37.3,0,0
2020-12-17 03:00,46.9,42.3,2.6,0.0,18.4,0,0
2020-12-17 04:00,43.2,41.4,7.5,0.0,16.0,0,0
2020-12-17 05:00,53.5,28.7,9.8,0.0,7.9,0,0
2020-12-17 06:00,60.1,41.3,12.8,0,26.9,0,0
2020-12-17 07:00,59.0,33.2,1.0,176.3,7.1,0,0
2020-12-17 08:00,63.7,37.8,6.3,463.7,17.1,0,0
2020-12-17 09:00,63.5,29.9,5.3,676.0,13.0,0,0
2020-12-17 10:00,67.6,21.7,8.1,729.0,49.7,0,0
2020-12-17 11:00,66.4,38.8,2.7,795.4,8.6,0,0
2020-12-17 12:00,68.7,39.7,3.5,602.3,5.6,0,0
2020-12-17 13:00,65.9,22.7,3.1,827.9,5.4,0,0
2020-12-17 14:00,64.6,30.9,4.1,630.0,17.1,0,0
2020-12-17 15:00,66.5,39.3,2.0,700.3,7.0,0,0
2020-12-17 16:00,60.8,27.2,12.6,358.5,47.0,0,0
2020-12-17 17:00,60.3,28.5,5.2,256.2,37.8,0,0
2020-12-17 18:00,58.2,30.4,1.7,0.0,30.8,0,0
2020-12-17 19:00,56.3,32.2,11.7,0.0,12.9,0,0
2020-12-17 20:00,46.3,29.6,7.1,0.0,29.5,0,0
2020-12-17 21:00,43.9,29.4,7.8,0.0,29.7,0,0
2020-12-17 22:00,46.2,47.1,3.7,0.0,33.7,0,0
2020-12-17 23:00,46.9,28.9,9.7,0.0,25.9,0,0
2020-12-18 00:00,46.5,28.8,7.6,0.0,7.2,0,0
2020-12-18 01:00,45.2,34.9,1.9,0.0,26.2,0,0
2020-12-18 02:00,43.3,44.8,2.1,0.0,32.3,0,0
2020-12-18 03:00,48.2,42.9,2.5,0.0,22.0,0,0
2020-12-18 04:00,48.1,41.5,3.2,0.0,21.4,0,0
2020-12-18 05:00,51.6,29.6,1.5,0.0,28.6,0,0
2020-12-18 06:00,55.0,29.4,2.0,0,43.3,0,0
2020-12-18 07:00,62.0,28.9,11.6,209.5,26.7,0,0
2020-12-18 08:00,63.6,38.8,11.8,424.0,49.4,0,0
2020-12-18 09:00,65.7,25.6,11.8,675.3,14.1,0,0
2020-12-18 10:00,68.0,39.9,1.9,570.8,9.9,0,0
2020-12-18 11:00,67.4,24.6,10.1,913.6,45.8,0,0
2020-12-18 12:00,67.3,32.3,1.8,613.5,46.9,0,0
2020-12-18 13:00,68.4,32.6,12.6,619.8,42.0,0,0
2020-12-18 14:00,69.3,39.6,11.0,729.0,16.1,0,0
2020-12-18 15:00,68.5,35.0,1.7,568.5,28.2,0,0
2020-12-18 16:00,63.1,39.2,6.0,347.4,14.9,0,0
2020-12-18 17:00,62.4,37.9,7.5,254.7,38.0,0,0
2020-12-18 18:00,60.0,23.5,10.0,0.0,14.3,0,0
2020-12-18 19:00,52.6,28.2,12.1,0.0,13.8,0,0
2020-12-18 20:00,47.7,31.5,10.0,0.0,30.9,0,0
2020-12-18 21:00,43.6,33.4,4.9,0.0,25.2,0,0
2020-12-18 22:00,46.9,33.4,12.6,0.0,13.9,0,0
2020-12-18 23:00,47.4,45.2,9.4,0.0,38.0,0,0
2020-12-19 00:00,45.4,36.7,10.9,0.0,25.2,0,0
2020-12-19 01:00,48.1,38.3,6.2,0.0,12.8,0,0
2020-12-19 02:00,44.7,41.3,8.8,0.0,13.2,0,0
2020-12-19 03:00,46.8,37.0,7.6,0.0,13.8,0,0
2020-12-19 04:00,44.7,34.2,11.5,0.0,15.9,0,0
2020-12-19 05:00,53.0,39.7,7.1,0.0,36.1,0,0
2020-12-19 06:00,57.0,33.8,11.1,0,42.2,0,0
2020-12-19 07:00,62.5,41.4,11.4,198.3,40.6,0,0
2020-12-19 08:00,62.3,30.1,3.5,384.7,15.3,0,0
2020-12-19 09:00,67.5,40.0,1.0,648.7,42.9,0,0
2020-12-19 10:00,65.2,24.6,11.1,523.6,46.4,0,0
2020-12-19 11:00,69.0,34.0,10.0,943.9,16.3,0,0
2020-12-19 12:00,69.5,31.9,11.4,901.8,17.2,0,0
2020-12-19 13:00,67.9,26.5,12.4,856.8,26.3,0,0
2020-12-19 14:00,66.5,40.7,11.0,829.4,14.1,0,0
2020-12-19 15:00,68.5,21.4,6.1,701.5,16.6,0,0
2020-12-19 16:00,61.2,24.9,5.0,340.8,45.4,0,0
2020-12-19 17:00,60.9,39.0,9.9,247.6,48.7,0,0
2020-12-19 18:00,56.0,34.6,12.0,0.0,23.7,0,0
2020-12-19 19:00,53.1,43.1,2.1,0.0,14.5,0,0
2020-12-19 20:00,44.4,43.7,9.5,0.0,41.8,0,0
2020-12-19 21:00,48.8,37.5,6.2,0.0,34.1,0,0
2020-12-19 22:00,43.4,35.4,10.8,0.0,13.0,0,0
2020-12-19 23:00,45.0,37.1,3.9,0.0,48.1,0,0
2020-12-20 00:00,45.1,43.9,11.1,0.0,15.8,0,0
2020-12-20 01:00,47.7,31.5,8.3,0.0,7.8,0,0
2020-12-20 02:00,43.7,45.7,11.1,0.0,5.4,0,0
2020-12-20 03:00,43.9,44.7,8.8,0.0,43.1,0,0
2020-12-20 04:00,47.6,36.9,3.5,0.0,15.3,0,0
2020-12-20 05:00,51.2,34.5,6.0,0.0,43.3,0,0
2020-12-20 06:00,59.7,25.4,2.4,0,30.0,0,0
2020-12-20 07:00,58.1,30.1,8.2,185.9,29.1,0,0
2020-12-20 08:00,63.3,35.1,2.9,476.8,31.8,0,0
2020-12-20 09:00,66.7,29.2,5.6,555.0,26.3,0,0
2020-12-20 10:00,65.5,29.4,2.0,700.5,7.5,0,0
2020-12-20 11:00,66.6,30.0,7.1,859.6,16.5,0,0
2020-12-20 12:00,71.9,31.7,8.7,948.3,14.2,0,0
2020-12-20 13:00,71.3,33.8,9.3,618.4,41.5,0,0
2020-12-20 14:00,65.6,23.5,1.3,636.2,20.8,0,0
2020-12-20 15:00,65.2,28.1,9.6,462.0,13.6,0,0
2020-12-20 16:00,64.8,39.2,7.9,440.5,40.3,0,0
2020-12-20 17:00,58.0,38.2,2.2,206.8,25.6,0,0
2020-12-20 18:00,55.9,27.6,6.6,0.0,30.9,0,0
2020-12-20 19:00,54.9,24.9,1.2,0.0,45.5,0,0
2020-12-20 20:00,44.8,44.7,8.9,0.0,29.7,0,0
2020-12-20 21:00,43.1,37.1,2.9,0.0,18.2,0,0
2020-12-20 22:00,43.8,35.6,10.8,0.0,18.5,0,0
2020-12-20 23:00,48.9,36.1,12.5,0.0,44.3,0,0
2020-12-21 00:00,46.4,35.1,1.7,0.0,24.1,0,0
2020-12-21 01:00,47.0,27.0,12.6,0.0,35.6,0,0
2020-12-21 02:00,46.7,30.9,10.9,0.0,8.2,0,0
2020-12-21 03:00,43.7,39.2,6.5,0.0,21.9,0,0
2020-12-21 04:00,43.6,32.6,11.1,0.0,30.0,0,0
2020-12-21 05:00,54.6,40.7,2.5,0.0,34.4,0,0
