bus_name,voltage_pu,violation
bus_xfmr-000384,0.7979,under
bus_fuse-xfmr-000385,0.9234,under
bus_xfmr-000385,0.9234,under
bus_fuse-xfmr-000386,0.9234,under
bus_xfmr-000386,0.9234,under
bus_fuse-xfmr-000387,0.7979,under
bus_xfmr-000387,0.7978,under
bus_fuse-xfmr-000388,0.7981,under
bus_xfmr-000388,0.7991,under
bus_fuse-xfmr-000389,0.9234,under
bus_xfmr-000389,0.9233,under
bus_fuse-xfmr-000390,0.7978,under
bus_xfmr-000390,0.7974,under
bus_fuse-xfmr-000392,0.9234,under
bus_xfmr-000392,0.9234,under
bus_fuse-xfmr-000393,0.7979,under
bus_xfmr-000393,0.7981,under
bus_fuse-xfmr-000394,0.7979,under
bus_xfmr-000394,0.7979,under
bus_fuse-xfmr-000395,0.7979,under
bus_xfmr-000395,0.7979,under
bus_fuse-xfmr-000396,0.7978,under
bus_xfmr-000396,0.7972,under
bus_fuse-xfmr-000397,0.7979,under
bus_xfmr-000397,0.7979,under
bus_fuse-xfmr-000398,0.7978,under
bus_xfmr-000398,0.797,under
bus_fuse-xfmr-000399,0.7978,under
bus_xfmr-000399,0.7969,under
bus_fuse-xfmr-000400,0.7978,under
bus_xfmr-000400,0.7972,under
bus_fuse-xfmr-000401,0.9233,under
bus_xfmr-000401,0.9229,under
bus_fuse-xfmr-000403,0.7779,under
bus_xfmr-000403,0.7779,under
bus_fuse-xfmr-000404,0.7779,under
bus_xfmr-000404,0.7779,under
bus_fuse-xfmr-000405,0.7779,under
bus_xfmr-000405,0.7779,under
bus_fuse-xfmr-000406,0.7779,under
bus_xfmr-000406,0.778,under
bus_fuse-xfmr-000407,0.9134,under
bus_xfmr-000407,0.9134,under
bus_fuse-xfmr-000408,0.7779,under
bus_xfmr-000408,0.7774,under
bus_fuse-xfmr-000409,0.9134,under
bus_xfmr-000409,0.9134,under
bus_fuse-xfmr-000410,0.7779,under
bus_xfmr-000410,0.7779,under
bus_fuse-xfmr-000411,0.9134,under
bus_xfmr-000411,0.9134,under
bus_fuse-xfmr-000413,0.9134,under
bus_xfmr-000413,0.9134,under
bus_fuse-xfmr-000414,0.9134,under
bus_xfmr-000414,0.9133,under
bus_fuse-xfmr-000415,0.9134,under
bus_xfmr-000415,0.9135,under
bus_fuse-xfmr-000416,0.9134,under
bus_xfmr-000416,0.9133,under
bus_fuse-xfmr-000417,0.9134,under
bus_xfmr-000417,0.9133,under
bus_fuse-xfmr-000419,0.9134,under
bus_xfmr-000419,0.9135,under
bus_fuse-xfmr-000420,0.9133,under
bus_xfmr-000420,0.9131,under
bus_fuse-xfmr-000421,0.7779,under
bus_xfmr-000421,0.7775,under
bus_jct-fdr-0002-004,0.947,under
bus_fuse-xfmr-000422,0.905,under
bus_xfmr-000422,0.905,under
bus_fuse-xfmr-000423,0.947,under
bus_xfmr-000423,0.947,under
bus_fuse-xfmr-000424,0.7612,under
bus_xfmr-000424,0.7611,under
bus_fuse-xfmr-000425,0.947,under
bus_xfmr-000425,0.947,under
bus_fuse-xfmr-000426,0.7612,under
bus_xfmr-000426,0.7611,under
bus_fuse-xfmr-000427,0.905,under
bus_xfmr-000427,0.905,under
bus_fuse-xfmr-000428,0.905,under
bus_xfmr-000428,0.9048,under
bus_fuse-xfmr-000429,0.905,under
bus_xfmr-000429,0.905,under
bus_fuse-xfmr-000430,0.905,under
bus_xfmr-000430,0.905,under
bus_fuse-xfmr-000431,0.9051,under
bus_xfmr-000431,0.9051,under
bus_fuse-xfmr-000432,0.947,under
bus_xfmr-000432,0.947,under
bus_fuse-xfmr-000433,0.7612,under
bus_xfmr-000433,0.7607,under
bus_fuse-xfmr-000434,0.947,under
bus_xfmr-000434,0.9471,under
bus_fuse-xfmr-000435,0.905,under
bus_xfmr-000435,0.9048,under
bus_fuse-xfmr-000436,0.9051,under
bus_xfmr-000436,0.9051,under
bus_fuse-xfmr-000437,0.7622,under
bus_xfmr-000437,0.7673,under
bus_fuse-xfmr-000438,0.9467,under
bus_xfmr-000438,0.9451,under
bus_fuse-xfmr-000439,0.905,under
bus_xfmr-000439,0.9049,under
bus_fuse-xfmr-000440,0.7611,under
bus_xfmr-000440,0.76,under
bus_jct-fdr-0002-005,0.9419,under
bus_fuse-xfmr-000441,0.7478,under
bus_xfmr-000441,0.7478,under
bus_fuse-xfmr-000442,0.8984,under
bus_xfmr-000442,0.8984,under
bus_fuse-xfmr-000443,0.8984,under
bus_xfmr-000443,0.8985,under
bus_fuse-xfmr-000444,0.7478,under
bus_xfmr-000444,0.7478,under
bus_fuse-xfmr-000445,0.7478,under
bus_xfmr-000445,0.7478,under
bus_fuse-xfmr-000446,0.8984,under
bus_xfmr-000446,0.8983,under
bus_fuse-xfmr-000447,0.7478,under
bus_xfmr-000447,0.7477,under
bus_fuse-xfmr-000448,0.7478,under
bus_xfmr-000448,0.7477,under
bus_fuse-xfmr-000449,0.8984,under
bus_xfmr-000449,0.8983,under
bus_fuse-xfmr-000450,0.8985,under
bus_xfmr-000450,0.8986,under
bus_fuse-xfmr-000451,0.7478,under
bus_xfmr-000451,0.7478,under
bus_fuse-xfmr-000452,0.7478,under
bus_xfmr-000452,0.7479,under
bus_fuse-xfmr-000453,0.9419,under
bus_xfmr-000453,0.942,under
bus_fuse-xfmr-000454,0.8984,under
bus_xfmr-000454,0.8981,under
bus_fuse-xfmr-000455,0.9419,under
bus_xfmr-000455,0.9418,under
bus_fuse-xfmr-000456,0.7478,under
bus_xfmr-000456,0.7479,under
bus_fuse-xfmr-000457,0.8984,under
bus_xfmr-000457,0.8984,under
bus_fuse-xfmr-000458,0.7479,under
bus_xfmr-000458,0.7484,under
bus_fuse-xfmr-000459,0.7478,under
bus_xfmr-000459,0.7478,under
bus_jct-fdr-0002-006,0.9375,under
bus_fuse-xfmr-000460,0.8926,under
bus_xfmr-000460,0.8926,under
bus_fuse-xfmr-000461,0.7361,under
bus_xfmr-000461,0.7361,under
bus_fuse-xfmr-000462,0.8926,under
bus_xfmr-000462,0.8926,under
bus_fuse-xfmr-000463,0.7361,under
bus_xfmr-000463,0.7359,under
bus_fuse-xfmr-000464,0.7361,under
bus_xfmr-000464,0.7361,under
bus_fuse-xfmr-000465,0.8926,under
bus_xfmr-000465,0.8926,under
bus_fuse-xfmr-000466,0.736,under
bus_xfmr-000466,0.7354,under
bus_fuse-xfmr-000467,0.736,under
bus_xfmr-000467,0.7358,under
bus_fuse-xfmr-000468,0.8926,under
bus_xfmr-000468,0.8925,under
bus_fuse-xfmr-000469,0.8926,under
bus_xfmr-000469,0.8924,under
bus_fuse-xfmr-000470,0.8926,under
bus_xfmr-000470,0.8926,under
bus_fuse-xfmr-000471,0.9375,under
bus_xfmr-000471,0.9375,under
bus_fuse-xfmr-000472,0.7361,under
bus_xfmr-000472,0.7361,under
bus_fuse-xfmr-000473,0.7361,under
bus_xfmr-000473,0.7363,under
bus_fuse-xfmr-000474,0.8926,under
bus_xfmr-000474,0.8923,under
bus_fuse-xfmr-000475,0.7361,under
bus_xfmr-000475,0.736,under
bus_fuse-xfmr-000476,0.736,under
bus_xfmr-000476,0.7355,under
bus_fuse-xfmr-000477,0.8926,under
bus_xfmr-000477,0.8926,under
bus_fuse-xfmr-000478,0.8926,under
bus_xfmr-000478,0.8926,under
bus_jct-fdr-0002-007,0.9359,under
bus_fuse-xfmr-000479,0.8907,under
bus_xfmr-000479,0.8907,under
bus_fuse-xfmr-000480,0.732,under
bus_xfmr-000480,0.732,under
bus_fuse-xfmr-000481,0.9359,under
bus_xfmr-000481,0.9359,under
bus_fuse-xfmr-000482,0.732,under
bus_xfmr-000482,0.732,under
bus_fuse-xfmr-000483,0.732,under
bus_xfmr-000483,0.7317,under
bus_fuse-xfmr-000484,0.8907,under
bus_xfmr-000484,0.8909,under
bus_fuse-xfmr-000485,0.8907,under
bus_xfmr-000485,0.8907,under
bus_fuse-xfmr-000486,0.8907,under
bus_xfmr-000486,0.8907,under
bus_fuse-xfmr-000487,0.732,under
bus_xfmr-000487,0.7319,under
bus_fuse-xfmr-000488,0.8906,under
bus_xfmr-000488,0.8905,under
bus_fuse-xfmr-000489,0.8907,under
bus_xfmr-000489,0.8908,under
bus_fuse-xfmr-000490,0.8907,under
bus_xfmr-000490,0.8907,under
bus_fuse-xfmr-000491,0.8907,under
bus_xfmr-000001_sec,0.8131,under
bus_xfmr-000002_sec,0.8143,under
bus_xfmr-000003_sec,0.8158,under
bus_xfmr-000004_sec,0.8135,under
bus_xfmr-000005_sec,0.8175,under
bus_xfmr-000006_sec,0.3101,under
bus_xfmr-000007_sec,0.7931,under
bus_xfmr-000008_sec,0.8131,under
bus_xfmr-000009_sec,0.8154,under
bus_xfmr-000010_sec,0.8153,under
bus_xfmr-000011_sec,0.8144,under
bus_xfmr-000012_sec,0.8149,under
bus_xfmr-000013_sec,0.8255,under
bus_xfmr-000014_sec,0.8174,under
bus_xfmr-000015_sec,0.7846,under
bus_xfmr-000016_sec,0.8165,under
bus_xfmr-000017_sec,0.8204,under
bus_xfmr-000018_sec,0.8062,under
bus_xfmr-000019_sec,0.813,under
bus_xfmr-000020_sec,0.8256,under
bus_xfmr-000021_sec,0.2992,under
bus_xfmr-000022_sec,0.8151,under
bus_xfmr-000023_sec,0.8125,under
bus_xfmr-000024_sec,0.8128,under
bus_xfmr-000025_sec,0.8187,under
bus_xfmr-000026_sec,0.815,under
bus_xfmr-000027_sec,0.8183,under
bus_xfmr-000028_sec,0.8153,under
bus_xfmr-000029_sec,0.8151,under
bus_xfmr-000030_sec,0.8135,under
bus_xfmr-000031_sec,0.8133,under
bus_xfmr-000032_sec,0.8123,under
bus_xfmr-000033_sec,0.8138,under
bus_xfmr-000034_sec,0.8128,under
bus_xfmr-000035_sec,0.8141,under
bus_xfmr-000036_sec,0.8209,under
bus_xfmr-000037_sec,0.8039,under
bus_xfmr-000038_sec,0.8231,under
bus_xfmr-000039_sec,0.8138,under
bus_xfmr-000040_sec,0.8134,under
bus_xfmr-000041_sec,0.8128,under
bus_xfmr-000042_sec,0.8133,under
bus_xfmr-000043_sec,0.814,under
bus_xfmr-000044_sec,0.8145,under
bus_xfmr-000045_sec,0.8243,under
bus_xfmr-000046_sec,0.8023,under
bus_xfmr-000047_sec,0.7913,under
bus_xfmr-000048_sec,0.7903,under
bus_xfmr-000049_sec,0.5378,under
bus_xfmr-000050_sec,0.7897,under
bus_xfmr-000051_sec,0.7916,under
bus_xfmr-000052_sec,0.792,under
bus_xfmr-000053_sec,0.7943,under
bus_xfmr-000054_sec,0.7918,under
bus_xfmr-000055_sec,0.7827,under
bus_xfmr-000056_sec,0.7901,under
bus_xfmr-000057_sec,0.7966,under
bus_xfmr-000058_sec,0.793,under
bus_xfmr-000059_sec,0.792,under
bus_xfmr-000060_sec,0.7939,under
bus_xfmr-000061_sec,0.3504,under
bus_xfmr-000062_sec,0.7962,under
bus_xfmr-000063_sec,0.7932,under
bus_xfmr-000064_sec,0.789,under
bus_xfmr-000065_sec,0.7889,under
bus_xfmr-000066_sec,0.7847,under
bus_xfmr-000067_sec,0.3435,under
bus_xfmr-000068_sec,0.7887,under
bus_xfmr-000069_sec,0.7936,under
bus_xfmr-000070_sec,0.7911,under
bus_xfmr-000071_sec,0.7918,under
bus_xfmr-000072_sec,0.7912,under
bus_xfmr-000073_sec,0.7899,under
bus_xfmr-000074_sec,0.7912,under
bus_xfmr-000075_sec,0.8029,under
bus_xfmr-000076_sec,0.788,under
bus_xfmr-000077_sec,0.7646,under
bus_xfmr-000078_sec,0.7938,under
bus_xfmr-000079_sec,0.8154,under
bus_xfmr-000080_sec,0.7893,under
bus_xfmr-000081_sec,0.7868,under
bus_xfmr-000082_sec,0.789,under
bus_xfmr-000083_sec,0.8026,under
bus_xfmr-000084_sec,0.7908,under
bus_xfmr-000085_sec,0.7943,under
bus_xfmr-000086_sec,0.7908,under
bus_xfmr-000087_sec,0.7897,under
bus_xfmr-000088_sec,0.791,under
bus_xfmr-000089_sec,0.6716,under
bus_xfmr-000090_sec,0.7904,under
bus_xfmr-000091_sec,0.7734,under
bus_xfmr-000092_sec,0.7721,under
bus_xfmr-000093_sec,0.7705,under
bus_xfmr-000094_sec,0.757,under
bus_xfmr-000095_sec,0.5163,under
bus_xfmr-000096_sec,0.7793,under
bus_xfmr-000097_sec,0.7744,under
bus_xfmr-000098_sec,0.7714,under
bus_xfmr-000099_sec,0.7727,under
bus_xfmr-000100_sec,0.769,under
bus_xfmr-000101_sec,0.769,under
bus_xfmr-000102_sec,0.7733,under
bus_xfmr-000103_sec,0.771,under
bus_xfmr-000104_sec,0.6719,under
bus_xfmr-000105_sec,0.7696,under
bus_xfmr-000106_sec,0.7739,under
bus_xfmr-000107_sec,0.771,under
bus_xfmr-000108_sec,0.7733,under
bus_xfmr-000109_sec,0.7672,under
bus_xfmr-000110_sec,0.7692,under
bus_xfmr-000111_sec,0.7802,under
bus_xfmr-000112_sec,0.2606,under
bus_xfmr-000113_sec,0.7709,under
bus_xfmr-000114_sec,0.7699,under
bus_xfmr-000115_sec,0.7791,under
bus_xfmr-000116_sec,0.7768,under
bus_xfmr-000117_sec,0.7653,under
bus_xfmr-000118_sec,0.7697,under
bus_xfmr-000119_sec,0.7707,under
bus_xfmr-000120_sec,0.771,under
bus_xfmr-000121_sec,0.7701,under
bus_xfmr-000122_sec,0.7676,under
bus_xfmr-000123_sec,0.7711,under
bus_xfmr-000124_sec,0.7706,under
bus_xfmr-000125_sec,0.7676,under
bus_xfmr-000126_sec,0.768,under
bus_xfmr-000127_sec,0.7708,under
bus_xfmr-000128_sec,0.7741,under
bus_xfmr-000129_sec,0.7623,under
bus_xfmr-000130_sec,0.7643,under
bus_xfmr-000131_sec,0.6348,under
bus_xfmr-000132_sec,0.138,under
bus_xfmr-000133_sec,0.527,under
bus_xfmr-000134_sec,0.7695,under
bus_xfmr-000135_sec,0.7755,under
bus_xfmr-000136_sec,0.7544,under
bus_xfmr-000137_sec,0.7547,under
bus_xfmr-000138_sec,0.7531,under
bus_xfmr-000139_sec,0.3218,under
bus_xfmr-000140_sec,0.7607,under
bus_xfmr-000141_sec,0.2485,under
bus_xfmr-000142_sec,0.7617,under
bus_xfmr-000143_sec,0.7518,under
bus_xfmr-000144_sec,0.7631,under
bus_xfmr-000145_sec,0.7555,under
bus_xfmr-000146_sec,0.7536,under
bus_xfmr-000147_sec,0.7534,under
bus_xfmr-000148_sec,0.7563,under
bus_xfmr-000149_sec,0.7538,under
bus_xfmr-000150_sec,0.7544,under
bus_xfmr-000151_sec,0.752,under
bus_xfmr-000152_sec,0.7514,under
bus_xfmr-000153_sec,0.7536,under
bus_xfmr-000154_sec,0.7527,under
bus_xfmr-000155_sec,0.7646,under
bus_xfmr-000156_sec,0.7528,under
bus_xfmr-000157_sec,0.7555,under
bus_xfmr-000158_sec,0.7664,under
bus_xfmr-000159_sec,0.7522,under
bus_xfmr-000160_sec,0.7592,under
bus_xfmr-000161_sec,0.7543,under
bus_xfmr-000162_sec,0.7518,under
bus_xfmr-000163_sec,0.7522,under
bus_xfmr-000164_sec,0.2365,under
bus_xfmr-000165_sec,0.7636,under
bus_xfmr-000166_sec,0.7615,under
bus_xfmr-000167_sec,0.7514,under
bus_xfmr-000168_sec,0.7515,under
bus_xfmr-000169_sec,0.7567,under
bus_xfmr-000170_sec,0.7637,under
bus_xfmr-000171_sec,0.7575,under
bus_xfmr-000172_sec,0.7566,under
bus_xfmr-000173_sec,0.5622,under
bus_xfmr-000174_sec,0.7506,under
bus_xfmr-000175_sec,0.7543,under
bus_xfmr-000176_sec,0.7469,under
bus_xfmr-000177_sec,0.7529,under
bus_xfmr-000178_sec,0.7365,under
bus_xfmr-000179_sec,0.4175,under
bus_xfmr-000180_sec,0.2106,under
bus_xfmr-000181_sec,0.7481,under
bus_xfmr-000182_sec,0.74,under
bus_xfmr-000183_sec,0.7522,under
bus_xfmr-000184_sec,0.0525,under
bus_xfmr-000185_sec,0.7405,under
bus_xfmr-000186_sec,0.6487,under
bus_xfmr-000187_sec,0.5818,under
bus_xfmr-000188_sec,0.7445,under
bus_xfmr-000189_sec,0.7404,under
bus_xfmr-000190_sec,0.7417,under
bus_xfmr-000191_sec,0.7398,under
bus_xfmr-000192_sec,0.7418,under
bus_xfmr-000193_sec,0.7421,under
bus_xfmr-000194_sec,0.747,under
bus_xfmr-000195_sec,0.7426,under
bus_xfmr-000196_sec,0.7433,under
bus_xfmr-000197_sec,0.7407,under
bus_xfmr-000198_sec,0.1429,under
bus_xfmr-000199_sec,0.7529,under
bus_xfmr-000200_sec,0.7416,under
bus_xfmr-000201_sec,0.74,under
bus_xfmr-000202_sec,0.7477,under
bus_xfmr-000203_sec,0.7323,under
bus_xfmr-000204_sec,0.7528,under
bus_xfmr-000205_sec,0.7424,under
bus_xfmr-000206_sec,0.7463,under
bus_xfmr-000207_sec,0.7418,under
bus_xfmr-000208_sec,0.7441,under
bus_xfmr-000209_sec,0.742,under
bus_xfmr-000210_sec,0.7525,under
bus_xfmr-000211_sec,0.7401,under
bus_xfmr-000212_sec,0.7421,under
bus_xfmr-000213_sec,0.5496,under
bus_xfmr-000214_sec,0.7401,under
bus_xfmr-000215_sec,0.7404,under
bus_xfmr-000216_sec,0.7386,under
bus_xfmr-000217_sec,0.7324,under
bus_xfmr-000218_sec,0.7421,under
bus_xfmr-000219_sec,0.739,under
bus_xfmr-000220_sec,0.7413,under
bus_xfmr-000221_sec,0.7389,under
bus_xfmr-000222_sec,0.7405,under
bus_xfmr-000223_sec,0.7394,under
bus_xfmr-000224_sec,0.7391,under
bus_xfmr-000225_sec,0.7403,under
bus_xfmr-000226_sec,0.7302,under
bus_xfmr-000227_sec,0.7327,under
bus_xfmr-000228_sec,0.7385,under
bus_xfmr-000229_sec,0.7286,under
bus_xfmr-000230_sec,0.7191,under
bus_xfmr-000231_sec,0.7323,under
bus_xfmr-000232_sec,0.7345,under
bus_xfmr-000233_sec,0.7289,under
bus_xfmr-000234_sec,0.731,under
bus_xfmr-000235_sec,0.7301,under
bus_xfmr-000236_sec,0.7278,under
bus_xfmr-000237_sec,0.7314,under
bus_xfmr-000238_sec,0.7326,under
bus_xfmr-000239_sec,0.7319,under
bus_xfmr-000240_sec,0.7267,under
bus_xfmr-000241_sec,0.7288,under
bus_xfmr-000242_sec,0.7305,under
bus_xfmr-000243_sec,0.723,under
bus_xfmr-000244_sec,0.7312,under
bus_xfmr-000245_sec,0.7146,under
bus_xfmr-000246_sec,0.7303,under
bus_xfmr-000247_sec,0.6896,under
bus_xfmr-000248_sec,0.7297,under
bus_xfmr-000249_sec,0.7305,under
bus_xfmr-000250_sec,0.7318,under
bus_xfmr-000251_sec,0.7299,under
bus_xfmr-000252_sec,0.7298,under
bus_xfmr-000253_sec,0.712,under
bus_xfmr-000254_sec,0.732,under
bus_xfmr-000255_sec,0.7326,under
bus_xfmr-000256_sec,0.7306,under
bus_xfmr-000257_sec,0.726,under
bus_xfmr-000258_sec,0.7321,under
bus_xfmr-000259_sec,0.7325,under
bus_xfmr-000260_sec,0.7291,under
bus_xfmr-000261_sec,0.7322,under
bus_xfmr-000262_sec,0.7304,under
bus_xfmr-000263_sec,0.7316,under
bus_xfmr-000264_sec,0.7323,under
bus_xfmr-000265_sec,0.7416,under
bus_xfmr-000266_sec,0.7267,under
bus_xfmr-000267_sec,0.7252,under
bus_xfmr-000268_sec,0.6168,under
bus_xfmr-000269_sec,0.7323,under
bus_xfmr-000270_sec,0.7317,under
bus_xfmr-000271_sec,0.7261,under
bus_xfmr-000272_sec,0.7267,under
bus_xfmr-000273_sec,0.7189,under
bus_xfmr-000274_sec,0.7241,under
bus_xfmr-000275_sec,0.683,under
bus_xfmr-000276_sec,0.7252,under
bus_xfmr-000277_sec,0.7293,under
bus_xfmr-000278_sec,0.7271,under
bus_xfmr-000279_sec,0.7239,under
bus_xfmr-000280_sec,0.7328,under
bus_xfmr-000281_sec,0.7261,under
bus_xfmr-000282_sec,0.7262,under
bus_xfmr-000283_sec,0.7256,under
bus_xfmr-000284_sec,0.3754,under
bus_xfmr-000285_sec,0.7247,under
bus_xfmr-000286_sec,0.7252,under
bus_xfmr-000287_sec,0.732,under
bus_xfmr-000288_sec,0.7251,under
bus_xfmr-000289_sec,0.7241,under
bus_xfmr-000290_sec,0.736,under
bus_xfmr-000291_sec,0.7258,under
bus_xfmr-000292_sec,0.6953,under
bus_xfmr-000293_sec,0.7286,under
bus_xfmr-000294_sec,0.6889,under
bus_xfmr-000295_sec,0.7238,under
bus_xfmr-000296_sec,0.7235,under
bus_xfmr-000297_sec,0.711,under
bus_xfmr-000298_sec,0.724,under
bus_xfmr-000299_sec,0.5034,under
bus_xfmr-000300_sec,0.7245,under
bus_xfmr-000301_sec,0.7241,under
bus_xfmr-000302_sec,0.7259,under
bus_xfmr-000303_sec,0.7248,under
bus_xfmr-000304_sec,0.7273,under
bus_xfmr-000305_sec,0.7242,under
bus_xfmr-000306_sec,0.7266,under
bus_xfmr-000307_sec,0.7248,under
bus_xfmr-000308_sec,0.7245,under
bus_xfmr-000309_sec,0.7273,under
bus_xfmr-000310_sec,0.7297,under
bus_xfmr-000311_sec,0.62,under
bus_xfmr-000312_sec,0.7281,under
bus_xfmr-000313_sec,0.7329,under
bus_xfmr-000314_sec,0.7252,under
bus_xfmr-000315_sec,0.7264,under
bus_xfmr-000316_sec,0.7228,under
bus_xfmr-000317_sec,0.7177,under
bus_xfmr-000318_sec,0.7208,under
bus_xfmr-000319_sec,0.7225,under
bus_xfmr-000320_sec,0.1279,under
bus_xfmr-000321_sec,0.729,under
bus_xfmr-000322_sec,0.7213,under
bus_xfmr-000323_sec,0.394,under
bus_xfmr-000324_sec,0.7212,under
bus_xfmr-000325_sec,0.7218,under
bus_xfmr-000326_sec,0.7236,under
bus_xfmr-000327_sec,0.6057,under
bus_xfmr-000328_sec,0.7193,under
bus_xfmr-000329_sec,0.7241,under
bus_xfmr-000330_sec,0.7233,under
bus_xfmr-000331_sec,0.7175,under
bus_xfmr-000332_sec,0.6485,under
bus_xfmr-000333_sec,0.7208,under
bus_xfmr-000334_sec,0.7204,under
bus_xfmr-000335_sec,0.7285,under
bus_xfmr-000336_sec,0.7209,under
bus_xfmr-000337_sec,0.7333,under
bus_xfmr-000338_sec,0.6929,under
bus_xfmr-000339_sec,0.7232,under
bus_xfmr-000340_sec,0.7191,under
bus_xfmr-000341_sec,0.729,under
bus_xfmr-000342_sec,0.7284,under
bus_xfmr-000343_sec,0.7204,under
bus_xfmr-000344_sec,0.7211,under
bus_xfmr-000345_sec,0.718,under
bus_xfmr-000346_sec,0.7229,under
bus_xfmr-000347_sec,0.5318,under
bus_xfmr-000348_sec,0.7215,under
bus_xfmr-000349_sec,0.723,under
bus_xfmr-000350_sec,0.7242,under
bus_xfmr-000351_sec,0.721,under
bus_xfmr-000352_sec,0.3711,under
bus_xfmr-000353_sec,0.6763,under
bus_xfmr-000354_sec,0.7165,under
bus_xfmr-000355_sec,0.7233,under
bus_xfmr-000356_sec,0.7232,under
bus_xfmr-000357_sec,0.731,under
bus_xfmr-000358_sec,0.7205,under
bus_xfmr-000359_sec,0.7203,under
bus_xfmr-000360_sec,0.716,under
bus_xfmr-000361_sec,0.7199,under
bus_xfmr-000362_sec,0.2418,under
bus_xfmr-000363_sec,0.7244,under
bus_xfmr-000364_sec,0.7221,under
bus_xfmr-000365_sec,0.8151,under
bus_xfmr-000366_sec,0.8141,under
bus_xfmr-000367_sec,0.7235,under
bus_xfmr-000368_sec,0.8133,under
bus_xfmr-000369_sec,0.8023,under
bus_xfmr-000370_sec,0.8181,under
bus_xfmr-000371_sec,0.813,under
bus_xfmr-000372_sec,0.809,under
bus_xfmr-000373_sec,0.8045,under
bus_xfmr-000374_sec,0.8104,under
bus_xfmr-000375_sec,0.8147,under
bus_xfmr-000376_sec,0.8145,under
bus_xfmr-000377_sec,0.8124,under
bus_xfmr-000378_sec,0.8168,under
bus_xfmr-000379_sec,0.8138,under
bus_xfmr-000380_sec,0.8175,under
bus_xfmr-000381_sec,0.8132,under
bus_xfmr-000382_sec,0.8149,under
bus_xfmr-000383_sec,0.8147,under
bus_xfmr-000384_sec,0.7916,under
bus_xfmr-000385_sec,0.7941,under
bus_xfmr-000386_sec,0.7894,under
bus_xfmr-000387_sec,0.7908,under
bus_xfmr-000388_sec,0.7871,under
bus_xfmr-000389_sec,0.7926,under
bus_xfmr-000390_sec,0.79,under
bus_xfmr-000391_sec,0.7995,under
bus_xfmr-000392_sec,0.7978,under
bus_xfmr-000393_sec,0.7559,under
bus_xfmr-000394_sec,0.7909,under
bus_xfmr-000395_sec,0.793,under
bus_xfmr-000396_sec,0.79,under
bus_xfmr-000397_sec,0.7905,under
bus_xfmr-000398_sec,0.1702,under
bus_xfmr-000399_sec,0.7907,under
bus_xfmr-000400_sec,0.7853,under
bus_xfmr-000401_sec,0.6471,under
bus_xfmr-000402_sec,0.7932,under
bus_xfmr-000403_sec,0.7709,under
bus_xfmr-000404_sec,0.3351,under
bus_xfmr-000405_sec,0.7787,under
bus_xfmr-000406_sec,0.7827,under
bus_xfmr-000407_sec,0.7723,under
bus_xfmr-000408_sec,0.7702,under
bus_xfmr-000409_sec,0.7683,under
bus_xfmr-000410_sec,0.7703,under
bus_xfmr-000411_sec,0.7745,under
bus_xfmr-000412_sec,0.718,under
bus_xfmr-000413_sec,0.7729,under
bus_xfmr-000414_sec,0.772,under
bus_xfmr-000415_sec,0.748,under
bus_xfmr-000416_sec,0.7724,under
bus_xfmr-000417_sec,0.7724,under
bus_xfmr-000418_sec,0.7705,under
bus_xfmr-000419_sec,0.6804,under
bus_xfmr-000420_sec,0.7701,under
bus_xfmr-000421_sec,0.7713,under
bus_xfmr-000422_sec,0.7574,under
bus_xfmr-000423_sec,0.7613,under
bus_xfmr-000424_sec,0.7545,under
bus_xfmr-000425_sec,0.7548,under
bus_xfmr-000426_sec,0.7542,under
bus_xfmr-000427_sec,0.7559,under
bus_xfmr-000428_sec,0.7372,under
bus_xfmr-000429_sec,0.757,under
bus_xfmr-000430_sec,0.7542,under
bus_xfmr-000431_sec,0.7643,under
bus_xfmr-000432_sec,0.7509,under
bus_xfmr-000433_sec,0.7541,under
bus_xfmr-000434_sec,0.7633,under
bus_xfmr-000435_sec,0.7561,under
bus_xfmr-000436_sec,0.7281,under
bus_xfmr-000437_sec,0.7732,under
bus_xfmr-000438_sec,0.5438,under
bus_xfmr-000439_sec,0.755,under
bus_xfmr-000440_sec,0.7535,under
bus_xfmr-000441_sec,0.7422,under
bus_xfmr-000442_sec,0.7428,under
bus_xfmr-000443_sec,0.7501,under
bus_xfmr-000444_sec,0.7427,under
bus_xfmr-000445_sec,0.4042,under
bus_xfmr-000446_sec,0.7412,under
bus_xfmr-000447_sec,0.7419,under
bus_xfmr-000448_sec,0.375,under
bus_xfmr-000449_sec,0.7428,under
bus_xfmr-000450_sec,0.7439,under
bus_xfmr-000451_sec,0.7431,under
bus_xfmr-000452_sec,0.7445,under
bus_xfmr-000453_sec,0.7511,under
bus_xfmr-000454_sec,0.7422,under
bus_xfmr-000455_sec,0.7427,under
bus_xfmr-000456_sec,0.7507,under
bus_xfmr-000457_sec,0.7392,under
bus_xfmr-000458_sec,0.7492,under
bus_xfmr-000459_sec,0.741,under
bus_xfmr-000460_sec,0.4436,under
bus_xfmr-000461_sec,0.73,under
bus_xfmr-000462_sec,0.7312,under
bus_xfmr-000463_sec,0.7036,under
bus_xfmr-000464_sec,0.7307,under
bus_xfmr-000465_sec,0.7304,under
bus_xfmr-000466_sec,0.3081,under
bus_xfmr-000467_sec,0.6831,under
bus_xfmr-000468_sec,0.7299,under
bus_xfmr-000469_sec,0.7314,under
