bus_name,voltage_pu,violation
bus_xfmr-000400,0.8118,under
bus_fuse-xfmr-000401,0.9297,under
bus_xfmr-000401,0.9292,under
bus_fuse-xfmr-000403,0.7916,under
bus_xfmr-000403,0.7916,under
bus_fuse-xfmr-000404,0.7916,under
bus_xfmr-000404,0.7916,under
bus_fuse-xfmr-000405,0.7916,under
bus_xfmr-000405,0.7916,under
bus_fuse-xfmr-000406,0.7916,under
bus_xfmr-000406,0.7917,under
bus_fuse-xfmr-000407,0.9191,under
bus_xfmr-000407,0.9191,under
bus_fuse-xfmr-000408,0.7915,under
bus_xfmr-000408,0.7909,under
bus_fuse-xfmr-000409,0.9191,under
bus_xfmr-000409,0.9191,under
bus_fuse-xfmr-000410,0.7916,under
bus_xfmr-000410,0.7916,under
bus_fuse-xfmr-000411,0.9191,under
bus_xfmr-000411,0.9191,under
bus_fuse-xfmr-000413,0.9191,under
bus_xfmr-000413,0.9191,under
bus_fuse-xfmr-000414,0.9191,under
bus_xfmr-000414,0.919,under
bus_fuse-xfmr-000415,0.9191,under
bus_xfmr-000415,0.9192,under
bus_fuse-xfmr-000416,0.9191,under
bus_xfmr-000416,0.919,under
bus_fuse-xfmr-000417,0.9191,under
bus_xfmr-000417,0.919,under
bus_fuse-xfmr-000419,0.9191,under
bus_xfmr-000419,0.9192,under
bus_fuse-xfmr-000420,0.9191,under
bus_xfmr-000420,0.9188,under
bus_fuse-xfmr-000421,0.7915,under
bus_xfmr-000421,0.7911,under
bus_fuse-xfmr-000422,0.9102,under
bus_xfmr-000422,0.9102,under
bus_fuse-xfmr-000424,0.7739,under
bus_xfmr-000424,0.7738,under
bus_fuse-xfmr-000426,0.774,under
bus_xfmr-000426,0.7739,under
bus_fuse-xfmr-000427,0.9102,under
bus_xfmr-000427,0.9102,under
bus_fuse-xfmr-000428,0.9102,under
bus_xfmr-000428,0.9099,under
bus_fuse-xfmr-000429,0.9102,under
bus_xfmr-000429,0.9101,under
bus_fuse-xfmr-000430,0.9102,under
bus_xfmr-000430,0.9101,under
bus_fuse-xfmr-000431,0.9102,under
bus_xfmr-000431,0.9103,under
bus_fuse-xfmr-000433,0.7739,under
bus_xfmr-000433,0.7733,under
bus_fuse-xfmr-000435,0.9102,under
bus_xfmr-000435,0.9099,under
bus_fuse-xfmr-000436,0.9102,under
bus_xfmr-000436,0.9102,under
bus_fuse-xfmr-000437,0.7747,under
bus_xfmr-000437,0.7788,under
bus_xfmr-000438,0.9492,under
bus_fuse-xfmr-000439,0.9102,under
bus_xfmr-000439,0.91,under
bus_fuse-xfmr-000440,0.7737,under
bus_xfmr-000440,0.7725,under
bus_jct-fdr-0002-005,0.9463,under
bus_fuse-xfmr-000441,0.7607,under
bus_xfmr-000441,0.7606,under
bus_fuse-xfmr-000442,0.9036,under
bus_xfmr-000442,0.9036,under
bus_fuse-xfmr-000443,0.9036,under
bus_xfmr-000443,0.9036,under
bus_fuse-xfmr-000444,0.7606,under
bus_xfmr-000444,0.7606,under
bus_fuse-xfmr-000445,0.7607,under
bus_xfmr-000445,0.7607,under
bus_fuse-xfmr-000446,0.9036,under
bus_xfmr-000446,0.9035,under
bus_fuse-xfmr-000447,0.7606,under
bus_xfmr-000447,0.7604,under
bus_fuse-xfmr-000448,0.7606,under
bus_xfmr-000448,0.7606,under
bus_fuse-xfmr-000449,0.9036,under
bus_xfmr-000449,0.9034,under
bus_fuse-xfmr-000450,0.9037,under
bus_xfmr-000450,0.9038,under
bus_fuse-xfmr-000451,0.7606,under
bus_xfmr-000451,0.7606,under
bus_fuse-xfmr-000452,0.7607,under
bus_xfmr-000452,0.7607,under
bus_fuse-xfmr-000453,0.9463,under
bus_xfmr-000453,0.9464,under
bus_fuse-xfmr-000454,0.9036,under
bus_xfmr-000454,0.9033,under
bus_fuse-xfmr-000455,0.9463,under
bus_xfmr-000455,0.9462,under
bus_fuse-xfmr-000456,0.7607,under
bus_xfmr-000456,0.7607,under
bus_fuse-xfmr-000457,0.9036,under
bus_xfmr-000457,0.9036,under
bus_fuse-xfmr-000458,0.7607,under
bus_xfmr-000458,0.761,under
bus_fuse-xfmr-000459,0.7606,under
bus_xfmr-000459,0.7606,under
bus_jct-fdr-0002-006,0.9421,under
bus_fuse-xfmr-000460,0.8981,under
bus_xfmr-000460,0.8981,under
bus_fuse-xfmr-000461,0.7494,under
bus_xfmr-000461,0.7494,under
bus_fuse-xfmr-000462,0.8981,under
bus_xfmr-000462,0.8981,under
bus_fuse-xfmr-000463,0.7494,under
bus_xfmr-000463,0.7492,under
bus_fuse-xfmr-000464,0.7494,under
bus_xfmr-000464,0.7494,under
bus_fuse-xfmr-000465,0.8981,under
bus_xfmr-000465,0.8981,under
bus_fuse-xfmr-000466,0.7493,under
bus_xfmr-000466,0.7489,under
bus_fuse-xfmr-000467,0.7494,under
bus_xfmr-000467,0.749,under
bus_fuse-xfmr-000468,0.8981,under
bus_xfmr-000468,0.8979,under
bus_fuse-xfmr-000469,0.8981,under
bus_xfmr-000469,0.8979,under
bus_fuse-xfmr-000470,0.8981,under
bus_xfmr-000470,0.8981,under
bus_fuse-xfmr-000471,0.9421,under
bus_xfmr-000471,0.9421,under
bus_fuse-xfmr-000472,0.7494,under
bus_xfmr-000472,0.7495,under
bus_fuse-xfmr-000473,0.7494,under
bus_xfmr-000473,0.7493,under
bus_fuse-xfmr-000474,0.8981,under
bus_xfmr-000474,0.8979,under
bus_fuse-xfmr-000475,0.7494,under
bus_xfmr-000475,0.7492,under
bus_fuse-xfmr-000476,0.7493,under
bus_xfmr-000476,0.7487,under
bus_fuse-xfmr-000477,0.8981,under
bus_xfmr-000477,0.8981,under
bus_fuse-xfmr-000478,0.8981,under
bus_xfmr-000478,0.8981,under
bus_jct-fdr-0002-007,0.9406,under
bus_fuse-xfmr-000479,0.8963,under
bus_xfmr-000479,0.8963,under
bus_fuse-xfmr-000480,0.7455,under
bus_xfmr-000480,0.7455,under
bus_fuse-xfmr-000481,0.9406,under
bus_xfmr-000481,0.9406,under
bus_fuse-xfmr-000482,0.7455,under
bus_xfmr-000482,0.7455,under
bus_fuse-xfmr-000483,0.7455,under
bus_xfmr-000483,0.7451,under
bus_fuse-xfmr-000484,0.8963,under
bus_xfmr-000484,0.8965,under
bus_fuse-xfmr-000485,0.8963,under
bus_xfmr-000485,0.8963,under
bus_fuse-xfmr-000486,0.8963,under
bus_xfmr-000486,0.8962,under
bus_fuse-xfmr-000487,0.7455,under
bus_xfmr-000487,0.7453,under
bus_fuse-xfmr-000488,0.8962,under
bus_xfmr-000488,0.896,under
bus_fuse-xfmr-000489,0.8963,under
bus_xfmr-000489,0.8963,under
bus_fuse-xfmr-000490,0.8963,under
bus_xfmr-000490,0.8963,under
bus_fuse-xfmr-000491,0.8963,under
bus_xfmr-000001_sec,0.8271,under
bus_xfmr-000002_sec,0.829,under
bus_xfmr-000003_sec,0.8298,under
bus_xfmr-000004_sec,0.828,under
bus_xfmr-000005_sec,0.8321,under
bus_xfmr-000006_sec,0.3785,under
bus_xfmr-000007_sec,0.8033,under
bus_xfmr-000008_sec,0.8276,under
bus_xfmr-000009_sec,0.8303,under
bus_xfmr-000010_sec,0.8298,under
bus_xfmr-000011_sec,0.8291,under
bus_xfmr-000012_sec,0.8289,under
bus_xfmr-000013_sec,0.8394,under
bus_xfmr-000014_sec,0.8384,under
bus_xfmr-000015_sec,0.8193,under
bus_xfmr-000016_sec,0.8309,under
bus_xfmr-000017_sec,0.8341,under
bus_xfmr-000018_sec,0.8329,under
bus_xfmr-000019_sec,0.8275,under
bus_xfmr-000020_sec,0.8395,under
bus_xfmr-000021_sec,0.3658,under
bus_xfmr-000022_sec,0.8297,under
bus_xfmr-000023_sec,0.8268,under
bus_xfmr-000024_sec,0.8272,under
bus_xfmr-000025_sec,0.8324,under
bus_xfmr-000026_sec,0.8297,under
bus_xfmr-000027_sec,0.8324,under
bus_xfmr-000028_sec,0.8302,under
bus_xfmr-000029_sec,0.8296,under
bus_xfmr-000030_sec,0.8281,under
bus_xfmr-000031_sec,0.8278,under
bus_xfmr-000032_sec,0.8266,under
bus_xfmr-000033_sec,0.8284,under
bus_xfmr-000034_sec,0.8272,under
bus_xfmr-000035_sec,0.8288,under
bus_xfmr-000036_sec,0.8349,under
bus_xfmr-000037_sec,0.8113,under
bus_xfmr-000038_sec,0.8368,under
bus_xfmr-000039_sec,0.8284,under
bus_xfmr-000040_sec,0.8277,under
bus_xfmr-000041_sec,0.8272,under
bus_xfmr-000042_sec,0.8274,under
bus_xfmr-000043_sec,0.8282,under
bus_xfmr-000044_sec,0.8292,under
bus_xfmr-000045_sec,0.841,under
bus_xfmr-000046_sec,0.8176,under
bus_xfmr-000047_sec,0.8062,under
bus_xfmr-000048_sec,0.8045,under
bus_xfmr-000049_sec,0.6233,under
bus_xfmr-000050_sec,0.8043,under
bus_xfmr-000051_sec,0.8066,under
bus_xfmr-000052_sec,0.8071,under
bus_xfmr-000053_sec,0.8083,under
bus_xfmr-000054_sec,0.8063,under
bus_xfmr-000055_sec,0.7936,under
bus_xfmr-000056_sec,0.8047,under
bus_xfmr-000057_sec,0.8107,under
bus_xfmr-000058_sec,0.8074,under
bus_xfmr-000059_sec,0.807,under
bus_xfmr-000060_sec,0.8086,under
bus_xfmr-000061_sec,0.424,under
bus_xfmr-000062_sec,0.8103,under
bus_xfmr-000063_sec,0.8076,under
bus_xfmr-000064_sec,0.8028,under
bus_xfmr-000065_sec,0.8065,under
bus_xfmr-000066_sec,0.797,under
bus_xfmr-000067_sec,0.4157,under
bus_xfmr-000068_sec,0.8026,under
bus_xfmr-000069_sec,0.8084,under
bus_xfmr-000070_sec,0.806,under
bus_xfmr-000071_sec,0.8068,under
bus_xfmr-000072_sec,0.806,under
bus_xfmr-000073_sec,0.8045,under
bus_xfmr-000074_sec,0.8061,under
bus_xfmr-000075_sec,0.8172,under
bus_xfmr-000076_sec,0.8021,under
bus_xfmr-000077_sec,0.7737,under
bus_xfmr-000078_sec,0.808,under
bus_xfmr-000079_sec,0.8322,under
bus_xfmr-000080_sec,0.8038,under
bus_xfmr-000081_sec,0.8008,under
bus_xfmr-000082_sec,0.8035,under
bus_xfmr-000083_sec,0.8228,under
bus_xfmr-000084_sec,0.8063,under
bus_xfmr-000085_sec,0.8091,under
bus_xfmr-000086_sec,0.8056,under
bus_xfmr-000087_sec,0.8042,under
bus_xfmr-000088_sec,0.8058,under
bus_xfmr-000089_sec,0.7316,under
bus_xfmr-000090_sec,0.8048,under
bus_xfmr-000091_sec,0.7879,under
bus_xfmr-000092_sec,0.7859,under
bus_xfmr-000093_sec,0.7852,under
bus_xfmr-000094_sec,0.7687,under
bus_xfmr-000095_sec,0.5933,under
bus_xfmr-000096_sec,0.7926,under
bus_xfmr-000097_sec,0.7884,under
bus_xfmr-000098_sec,0.7862,under
bus_xfmr-000099_sec,0.7873,under
bus_xfmr-000100_sec,0.7833,under
bus_xfmr-000101_sec,0.7833,under
bus_xfmr-000102_sec,0.787,under
bus_xfmr-000103_sec,0.7857,under
bus_xfmr-000104_sec,0.6441,under
bus_xfmr-000105_sec,0.784,under
bus_xfmr-000106_sec,0.7878,under
bus_xfmr-000107_sec,0.7855,under
bus_xfmr-000108_sec,0.7874,under
bus_xfmr-000109_sec,0.7806,under
bus_xfmr-000110_sec,0.7836,under
bus_xfmr-000111_sec,0.7974,under
bus_xfmr-000112_sec,0.32,under
bus_xfmr-000113_sec,0.7855,under
bus_xfmr-000114_sec,0.7844,under
bus_xfmr-000115_sec,0.7929,under
bus_xfmr-000116_sec,0.7903,under
bus_xfmr-000117_sec,0.7748,under
bus_xfmr-000118_sec,0.7842,under
bus_xfmr-000119_sec,0.7851,under
bus_xfmr-000120_sec,0.7849,under
bus_xfmr-000121_sec,0.7847,under
bus_xfmr-000122_sec,0.7816,under
bus_xfmr-000123_sec,0.7858,under
bus_xfmr-000124_sec,0.7852,under
bus_xfmr-000125_sec,0.7785,under
bus_xfmr-000126_sec,0.7813,under
bus_xfmr-000127_sec,0.7855,under
bus_xfmr-000128_sec,0.7885,under
bus_xfmr-000129_sec,0.7886,under
bus_xfmr-000130_sec,0.7776,under
bus_xfmr-000131_sec,0.6974,under
bus_xfmr-000132_sec,0.1717,under
bus_xfmr-000133_sec,0.6078,under
bus_xfmr-000134_sec,0.781,under
bus_xfmr-000135_sec,0.7893,under
bus_xfmr-000136_sec,0.769,under
bus_xfmr-000137_sec,0.7684,under
bus_xfmr-000138_sec,0.7675,under
bus_xfmr-000139_sec,0.3901,under
bus_xfmr-000140_sec,0.7745,under
bus_xfmr-000141_sec,0.3069,under
bus_xfmr-000142_sec,0.7753,under
bus_xfmr-000143_sec,0.7659,under
bus_xfmr-000144_sec,0.7767,under
bus_xfmr-000145_sec,0.7696,under
bus_xfmr-000146_sec,0.7682,under
bus_xfmr-000147_sec,0.768,under
bus_xfmr-000148_sec,0.7701,under
bus_xfmr-000149_sec,0.7681,under
bus_xfmr-000150_sec,0.7691,under
bus_xfmr-000151_sec,0.7662,under
bus_xfmr-000152_sec,0.7655,under
bus_xfmr-000153_sec,0.7682,under
bus_xfmr-000154_sec,0.767,under
bus_xfmr-000155_sec,0.7787,under
bus_xfmr-000156_sec,0.7747,under
bus_xfmr-000157_sec,0.7697,under
bus_xfmr-000158_sec,0.7797,under
bus_xfmr-000159_sec,0.7664,under
bus_xfmr-000160_sec,0.7727,under
bus_xfmr-000161_sec,0.7686,under
bus_xfmr-000162_sec,0.766,under
bus_xfmr-000163_sec,0.7664,under
bus_xfmr-000164_sec,0.2916,under
bus_xfmr-000165_sec,0.7789,under
bus_xfmr-000166_sec,0.7772,under
bus_xfmr-000167_sec,0.7655,under
bus_xfmr-000168_sec,0.7656,under
bus_xfmr-000169_sec,0.7706,under
bus_xfmr-000170_sec,0.7783,under
bus_xfmr-000171_sec,0.7714,under
bus_xfmr-000172_sec,0.7704,under
bus_xfmr-000173_sec,0.6325,under
bus_xfmr-000174_sec,0.7645,under
bus_xfmr-000175_sec,0.7679,under
bus_xfmr-000176_sec,0.76,under
bus_xfmr-000177_sec,0.7674,under
bus_xfmr-000178_sec,0.7515,under
bus_xfmr-000179_sec,0.5427,under
bus_xfmr-000180_sec,0.2602,under
bus_xfmr-000181_sec,0.7623,under
bus_xfmr-000182_sec,0.754,under
bus_xfmr-000183_sec,0.7671,under
bus_xfmr-000184_sec,0.0654,under
bus_xfmr-000185_sec,0.7533,under
bus_xfmr-000186_sec,0.643,under
bus_xfmr-000187_sec,0.6471,under
bus_xfmr-000188_sec,0.7586,under
bus_xfmr-000189_sec,0.7544,under
bus_xfmr-000190_sec,0.756,under
bus_xfmr-000191_sec,0.7538,under
bus_xfmr-000192_sec,0.7561,under
bus_xfmr-000193_sec,0.7565,under
bus_xfmr-000194_sec,0.7602,under
bus_xfmr-000195_sec,0.7567,under
bus_xfmr-000196_sec,0.7574,under
bus_xfmr-000197_sec,0.7548,under
bus_xfmr-000198_sec,0.1791,under
bus_xfmr-000199_sec,0.7669,under
bus_xfmr-000200_sec,0.7559,under
bus_xfmr-000201_sec,0.754,under
bus_xfmr-000202_sec,0.7608,under
bus_xfmr-000203_sec,0.7446,under
bus_xfmr-000204_sec,0.7667,under
bus_xfmr-000205_sec,0.7569,under
bus_xfmr-000206_sec,0.7657,under
bus_xfmr-000207_sec,0.7561,under
bus_xfmr-000208_sec,0.7577,under
bus_xfmr-000209_sec,0.7564,under
bus_xfmr-000210_sec,0.7667,under
bus_xfmr-000211_sec,0.7541,under
bus_xfmr-000212_sec,0.756,under
bus_xfmr-000213_sec,0.5281,under
bus_xfmr-000214_sec,0.7541,under
bus_xfmr-000215_sec,0.7545,under
bus_xfmr-000216_sec,0.7524,under
bus_xfmr-000217_sec,0.7437,under
bus_xfmr-000218_sec,0.7565,under
bus_xfmr-000219_sec,0.7523,under
bus_xfmr-000220_sec,0.7555,under
bus_xfmr-000221_sec,0.7525,under
bus_xfmr-000222_sec,0.7547,under
bus_xfmr-000223_sec,0.7529,under
bus_xfmr-000224_sec,0.753,under
bus_xfmr-000225_sec,0.7626,under
bus_xfmr-000226_sec,0.7441,under
bus_xfmr-000227_sec,0.7471,under
bus_xfmr-000228_sec,0.7547,under
bus_xfmr-000229_sec,0.7422,under
bus_xfmr-000230_sec,0.7296,under
bus_xfmr-000231_sec,0.7467,under
bus_xfmr-000232_sec,0.7483,under
bus_xfmr-000233_sec,0.7426,under
bus_xfmr-000234_sec,0.7451,under
bus_xfmr-000235_sec,0.7441,under
bus_xfmr-000236_sec,0.7413,under
bus_xfmr-000237_sec,0.7457,under
bus_xfmr-000238_sec,0.7463,under
bus_xfmr-000239_sec,0.7459,under
bus_xfmr-000240_sec,0.7399,under
bus_xfmr-000241_sec,0.7424,under
bus_xfmr-000242_sec,0.7446,under
bus_xfmr-000243_sec,0.7354,under
bus_xfmr-000244_sec,0.7454,under
bus_xfmr-000245_sec,0.7223,under
bus_xfmr-000246_sec,0.7443,under
bus_xfmr-000247_sec,0.7278,under
bus_xfmr-000248_sec,0.7435,under
bus_xfmr-000249_sec,0.7445,under
bus_xfmr-000250_sec,0.7459,under
bus_xfmr-000251_sec,0.7438,under
bus_xfmr-000252_sec,0.7434,under
bus_xfmr-000253_sec,0.7423,under
bus_xfmr-000254_sec,0.7464,under
bus_xfmr-000255_sec,0.7468,under
bus_xfmr-000256_sec,0.7447,under
bus_xfmr-000257_sec,0.7391,under
bus_xfmr-000258_sec,0.7465,under
bus_xfmr-000259_sec,0.7469,under
bus_xfmr-000260_sec,0.7417,under
bus_xfmr-000261_sec,0.7465,under
bus_xfmr-000262_sec,0.7444,under
bus_xfmr-000263_sec,0.7459,under
bus_xfmr-000264_sec,0.7467,under
bus_xfmr-000265_sec,0.7565,under
bus_xfmr-000266_sec,0.7382,under
bus_xfmr-000267_sec,0.7381,under
bus_xfmr-000268_sec,0.6774,under
bus_xfmr-000269_sec,0.7467,under
bus_xfmr-000270_sec,0.746,under
bus_xfmr-000271_sec,0.7405,under
bus_xfmr-000272_sec,0.7373,under
bus_xfmr-000273_sec,0.7306,under
bus_xfmr-000274_sec,0.7372,under
bus_xfmr-000275_sec,0.7168,under
bus_xfmr-000276_sec,0.7394,under
bus_xfmr-000277_sec,0.7431,under
bus_xfmr-000278_sec,0.741,under
bus_xfmr-000279_sec,0.7378,under
bus_xfmr-000280_sec,0.7496,under
bus_xfmr-000281_sec,0.7405,under
bus_xfmr-000282_sec,0.7405,under
bus_xfmr-000283_sec,0.7399,under
bus_xfmr-000284_sec,0.4476,under
bus_xfmr-000285_sec,0.7388,under
bus_xfmr-000286_sec,0.7394,under
bus_xfmr-000287_sec,0.7457,under
bus_xfmr-000288_sec,0.7393,under
bus_xfmr-000289_sec,0.7381,under
bus_xfmr-000290_sec,0.7496,under
bus_xfmr-000291_sec,0.7395,under
bus_xfmr-000292_sec,0.7228,under
bus_xfmr-000293_sec,0.7418,under
bus_xfmr-000294_sec,0.6881,under
bus_xfmr-000295_sec,0.7377,under
bus_xfmr-000296_sec,0.7373,under
bus_xfmr-000297_sec,0.7156,under
bus_xfmr-000298_sec,0.738,under
bus_xfmr-000299_sec,0.5755,under
bus_xfmr-000300_sec,0.7386,under
bus_xfmr-000301_sec,0.7382,under
bus_xfmr-000302_sec,0.7402,under
bus_xfmr-000303_sec,0.7389,under
bus_xfmr-000304_sec,0.7411,under
bus_xfmr-000305_sec,0.7378,under
bus_xfmr-000306_sec,0.7403,under
bus_xfmr-000307_sec,0.7389,under
bus_xfmr-000308_sec,0.7386,under
bus_xfmr-000309_sec,0.7413,under
bus_xfmr-000310_sec,0.7426,under
bus_xfmr-000311_sec,0.6748,under
bus_xfmr-000312_sec,0.7418,under
bus_xfmr-000313_sec,0.7463,under
bus_xfmr-000314_sec,0.7395,under
bus_xfmr-000315_sec,0.7403,under
bus_xfmr-000316_sec,0.7367,under
bus_xfmr-000317_sec,0.731,under
bus_xfmr-000318_sec,0.7348,under
bus_xfmr-000319_sec,0.7365,under
bus_xfmr-000320_sec,0.1592,under
bus_xfmr-000321_sec,0.7456,under
bus_xfmr-000322_sec,0.7354,under
bus_xfmr-000323_sec,0.4686,under
bus_xfmr-000324_sec,0.7352,under
bus_xfmr-000325_sec,0.7354,under
bus_xfmr-000326_sec,0.7371,under
bus_xfmr-000327_sec,0.5955,under
bus_xfmr-000328_sec,0.7329,under
bus_xfmr-000329_sec,0.7362,under
bus_xfmr-000330_sec,0.7371,under
bus_xfmr-000331_sec,0.7412,under
bus_xfmr-000332_sec,0.6466,under
bus_xfmr-000333_sec,0.7347,under
bus_xfmr-000334_sec,0.7342,under
bus_xfmr-000335_sec,0.742,under
bus_xfmr-000336_sec,0.7347,under
bus_xfmr-000337_sec,0.7474,under
bus_xfmr-000338_sec,0.7007,under
bus_xfmr-000339_sec,0.7372,under
bus_xfmr-000340_sec,0.7327,under
bus_xfmr-000341_sec,0.7423,under
bus_xfmr-000342_sec,0.7409,under
bus_xfmr-000343_sec,0.7343,under
bus_xfmr-000344_sec,0.735,under
bus_xfmr-000345_sec,0.7313,under
bus_xfmr-000346_sec,0.7364,under
bus_xfmr-000347_sec,0.5106,under
bus_xfmr-000348_sec,0.7355,under
bus_xfmr-000349_sec,0.7337,under
bus_xfmr-000350_sec,0.7373,under
bus_xfmr-000351_sec,0.7349,under
bus_xfmr-000352_sec,0.4427,under
bus_xfmr-000353_sec,0.6804,under
bus_xfmr-000354_sec,0.7245,under
bus_xfmr-000355_sec,0.7365,under
bus_xfmr-000356_sec,0.7368,under
bus_xfmr-000357_sec,0.7442,under
bus_xfmr-000358_sec,0.7344,under
bus_xfmr-000359_sec,0.7341,under
bus_xfmr-000360_sec,0.7278,under
bus_xfmr-000361_sec,0.7336,under
bus_xfmr-000362_sec,0.2992,under
bus_xfmr-000363_sec,0.7383,under
bus_xfmr-000364_sec,0.7364,under
bus_xfmr-000365_sec,0.8292,under
bus_xfmr-000366_sec,0.8287,under
bus_xfmr-000367_sec,0.7767,under
bus_xfmr-000368_sec,0.8278,under
bus_xfmr-000369_sec,0.8144,under
bus_xfmr-000370_sec,0.8317,under
bus_xfmr-000371_sec,0.8274,under
bus_xfmr-000372_sec,0.8228,under
bus_xfmr-000373_sec,0.8157,under
bus_xfmr-000374_sec,0.8243,under
bus_xfmr-000375_sec,0.8295,under
bus_xfmr-000376_sec,0.8292,under
bus_xfmr-000377_sec,0.8267,under
bus_xfmr-000378_sec,0.8309,under
bus_xfmr-000379_sec,0.8283,under
bus_xfmr-000380_sec,0.8313,under
bus_xfmr-000381_sec,0.8276,under
bus_xfmr-000382_sec,0.8287,under
bus_xfmr-000383_sec,0.8289,under
bus_xfmr-000384_sec,0.805,under
bus_xfmr-000385_sec,0.8072,under
bus_xfmr-000386_sec,0.8024,under
bus_xfmr-000387_sec,0.804,under
bus_xfmr-000388_sec,0.8103,under
bus_xfmr-000389_sec,0.8061,under
bus_xfmr-000390_sec,0.8031,under
bus_xfmr-000391_sec,0.8118,under
bus_xfmr-000392_sec,0.8106,under
bus_xfmr-000393_sec,0.7909,under
bus_xfmr-000394_sec,0.8042,under
bus_xfmr-000395_sec,0.8066,under
bus_xfmr-000396_sec,0.803,under
bus_xfmr-000397_sec,0.8037,under
bus_xfmr-000398_sec,0.1495,under
bus_xfmr-000399_sec,0.8039,under
bus_xfmr-000400_sec,0.7973,under
bus_xfmr-000401_sec,0.6313,under
bus_xfmr-000402_sec,0.8113,under
bus_xfmr-000403_sec,0.7832,under
bus_xfmr-000404_sec,0.4043,under
bus_xfmr-000405_sec,0.79,under
bus_xfmr-000406_sec,0.7946,under
bus_xfmr-000407_sec,0.7849,under
bus_xfmr-000408_sec,0.7823,under
bus_xfmr-000409_sec,0.78,under
bus_xfmr-000410_sec,0.7824,under
bus_xfmr-000411_sec,0.7862,under
bus_xfmr-000412_sec,0.7578,under
bus_xfmr-000413_sec,0.7855,under
bus_xfmr-000414_sec,0.7839,under
bus_xfmr-000415_sec,0.7779,under
bus_xfmr-000416_sec,0.7849,under
bus_xfmr-000417_sec,0.7849,under
bus_xfmr-000418_sec,0.7827,under
bus_xfmr-000419_sec,0.7096,under
bus_xfmr-000420_sec,0.7822,under
bus_xfmr-000421_sec,0.7835,under
bus_xfmr-000422_sec,0.7691,under
bus_xfmr-000423_sec,0.7716,under
bus_xfmr-000424_sec,0.7659,under
bus_xfmr-000425_sec,0.7663,under
bus_xfmr-000426_sec,0.7655,under
bus_xfmr-000427_sec,0.7675,under
bus_xfmr-000428_sec,0.7437,under
bus_xfmr-000429_sec,0.7686,under
bus_xfmr-000430_sec,0.7655,under
bus_xfmr-000431_sec,0.7747,under
bus_xfmr-000432_sec,0.7616,under
bus_xfmr-000433_sec,0.7653,under
bus_xfmr-000434_sec,0.7776,under
bus_xfmr-000435_sec,0.7678,under
bus_xfmr-000436_sec,0.7236,under
bus_xfmr-000437_sec,0.7831,under
bus_xfmr-000438_sec,0.5123,under
bus_xfmr-000439_sec,0.7662,under
bus_xfmr-000440_sec,0.7647,under
bus_xfmr-000441_sec,0.7534,under
bus_xfmr-000442_sec,0.7546,under
bus_xfmr-000443_sec,0.7607,under
bus_xfmr-000444_sec,0.7545,under
bus_xfmr-000445_sec,0.4772,under
bus_xfmr-000446_sec,0.7526,under
bus_xfmr-000447_sec,0.753,under
bus_xfmr-000448_sec,0.4504,under
bus_xfmr-000449_sec,0.7546,under
bus_xfmr-000450_sec,0.7612,under
bus_xfmr-000451_sec,0.755,under
bus_xfmr-000452_sec,0.755,under
bus_xfmr-000453_sec,0.7617,under
bus_xfmr-000454_sec,0.7539,under
bus_xfmr-000455_sec,0.7545,under
bus_xfmr-000456_sec,0.7655,under
bus_xfmr-000457_sec,0.7503,under
bus_xfmr-000458_sec,0.7599,under
bus_xfmr-000459_sec,0.7524,under
bus_xfmr-000460_sec,0.5169,under
bus_xfmr-000461_sec,0.7421,under
bus_xfmr-000462_sec,0.7435,under
bus_xfmr-000463_sec,0.71,under
bus_xfmr-000464_sec,0.743,under
bus_xfmr-000465_sec,0.7424,under
bus_xfmr-000466_sec,0.3755,under
bus_xfmr-000467_sec,0.685,under
bus_xfmr-000468_sec,0.7415,under
bus_xfmr-000469_sec,0.7435,under
bus_xfmr-000470_sec,0.7422,under
bus_xfmr-000471_sec,0.7484,under
bus_xfmr-000472_sec,0.7538,under
bus_xfmr-000473_sec,0.745,under
bus_xfmr-000474_sec,0.1519,under
bus_xfmr-000475_sec,0.7409,under
bus_xfmr-000476_sec,0.741,under
bus_xfmr-000477_sec,0.7009,under
bus_xfmr-000478_sec,0.742,under
bus_xfmr-000479_sec,0.4064,under
bus_xfmr-000480_sec,0.7394,under
bus_xfmr-000481_sec,0.7407,under
bus_xfmr-000482_sec,0.6368,under
bus_xfmr-000483_sec,0.7378,under
bus_xfmr-000484_sec,0.3667,under
bus_xfmr-000485_sec,0.7259,under
bus_xfmr-000486_sec,0.7401,under
bus_xfmr-000487_sec,0.7384,under
bus_xfmr-000488_sec,0.7364,under
bus_xfmr-000489_sec,0.7441,under
bus_xfmr-000490_sec,0.7422,under
